Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Very Short Answer Questions (QPG),Name any two birds.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Very Short Answer Questions 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Very Short Answer Questions (QPG),Name any two flesh eaters.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Very Short Answer Questions 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Very Short Answer Questions (QPG),Name any two meat eaters.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Very Short Answer Questions 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Very Short Answer Questions (QPG),List two beasts of burden.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Very Short Answer Questions 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Very Short Answer Questions (QPG),Name two insect eaters.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Very Short Answer Questions 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Short Answer Questions (QPG),Write about fibre giving animals. ,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Short Answer Questions 1 ,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Short Answer Questions (QPG),What are pet animals?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Short Answer Questions 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Short Answer Questions (QPG),What do you know about the body parts of birds?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Short Answer Questions 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Short Answer Questions (QPG),What is the difference between a tree and a herb?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Short Answer Questions 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Short Answer Questions (QPG),Differentiate between a flesh eaters and  plant eaters.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Short Answer Questions 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Short Answer Questions (QPG),Briefly write about the insects.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Short Answer Questions 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Fill in the blank (QPG),Animals that carry loads are called beasts of  ___________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Fill in the blanks 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Fill in the blank (QPG),We get honey from_________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Fill in the blanks 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Fill in the blank (QPG),Hens and ducks give us __________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Fill in the blanks 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Fill in the blank (QPG),Birds are animals with wings and _________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Fill in the blanks 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Fill in the blank (QPG),Wool is made from the hair growing on __________skin.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Fill in the blanks 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 17- Amazing World of Animals,,,Fill in the blank (QPG),____eat both plants and animals.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 17- Amazing World of Animals Test Paper Generator Fill in the blanks 6,1
