Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for  Fill in the blank (QPG) you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,, Fill in the blank (QPG),____________________ controls all the functions of a computer system.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,, Fill in the blank (QPG),____________________ is a set of instructions that runs on the computer.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,, Fill in the blank (QPG),____________________ is fixed inside the CPU box.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,, Fill in the blank (QPG),____________________ is the longest key on keyboard.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,, Fill in the blank (QPG),____________________ looks like a TV screen.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,, Fill in the blank (QPG),Printouts are also called ____________________.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Multiple Choice Question (QPG) Test Paper,A ____________________ gives the results on paper.,N/A,Scanner,Printer,Monitor,Keyboard,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Multiple Choice Question (QPG) Test Paper,A ____________________ is a permanent memory.,N/A,RAM,ROM,MU,Monitor,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Multiple Choice Question (QPG) Test Paper,A ____________________ is a pointing device.,N/A,Scanner,Monitor,Mouse,Printer,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Multiple Choice Question (QPG) Test Paper,A ____________________ is used to play games on the computer.,N/A,Joystick,Scanner,Printer,Mouse,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Multiple Choice Question (QPG) Test Paper,A ____________________ is used to record your voice.,N/A,Speaker,Microphone,Printer,Mouse,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Short Answer Questions (QPG),Define computer.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Short Answer Questions (QPG),Name some software programs.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Short Answer Questions (QPG),Name the parts of CPU.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Short Answer Questions (QPG),What are the two types of computer memories?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,Short Answer Questions (QPG),What is the function of ALU?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),A Mouse looks like TV screen.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),Computer memory consists of three parts.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),Delete key is used to erase the character to the right of the cursor.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),Enter key is the longest key on a keyboard.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),"F1, F2 .......F12 are number keys.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),MS-Paint and MS-Word are software programs.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),Shift key is used in combination with other keys.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,, Fill in the blank (QPG),____________________ are the tools used to see the information.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,, Fill in the blank (QPG),____________________ means to close all programs on the computer.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,, Fill in the blank (QPG),A ____________________ is a set of instructions.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,, Fill in the blank (QPG),The band present at the bottom of desktop is called the __________________,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,Multiple Choice Question (QPG) Test Paper,____________________ is a gadget in Windows 7.,N/A,cat,car,clock,taskbar,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,Multiple Choice Question (QPG) Test Paper,Microsoft Windows 7 is an ____________________ system.,N/A,online,operating,offline,Icon,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,Multiple Choice Question (QPG) Test Paper,Small pictures on desktop are called ____________________.,N/A,items,icons,images,none of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,Multiple Choice Question (QPG) Test Paper,The button in the left corner of taskbar is called __________________ button.,N/A,Start,Slide,sun,none of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,Short Answer Questions (QPG),Define operating system.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,Short Answer Questions (QPG),Name some gadgets.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,Short Answer Questions (QPG),What do you mean by ‘Shut down’?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,Short Answer Questions (QPG),What is the use of ‘clock’ gadget?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,Short Answer Questions (QPG),Write down the name of some icons present on the desktop.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,True or False (QPG),An operating system controls all the activities of computer.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,True or False (QPG),"By double clicking an icon, it gets opened.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,True or False (QPG),Clock and weather are gadgets in Windows 7.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,True or False (QPG),Date and time appear on the right corner of taskbar.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,,True or False (QPG),Microsoft Windows 7 is not an operating system.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),A Mouse looks like TV screen.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),Computer memory consists of three parts.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),Delete key is used to erase the character to the right of the cursor.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),Enter key is the longest key on a keyboard.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),"F1, F2 .......F12 are number keys.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),MS-Paint and MS-Word are software programs.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 1_Computer Fundamentals and Devices,,,True or False (QPG),Shift key is used in combination with other keys.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Computer Fundamentals and Devices",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,, Fill in the blank (QPG),____________________ are the tools used to see the information.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,, Fill in the blank (QPG),____________________ means to close all programs on the computer.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,, Fill in the blank (QPG),A ____________________ is a set of instructions.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
CBSE,Class 3,Computer Science,Desktop My Book of Computer Science,Chapter 3_Introduction to MS Windows 7,,, Fill in the blank (QPG),The band present at the bottom of desktop is called the __________________,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","DESKTOP MY BOOK OF COMPUTER SCIENCE BOOK 3,Introduction to MS Windows 7",1
