Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),How do you use Spacebar key ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),How many parts of the computer are there ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),Name the main part of the computer ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),What is a single and double click ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),What is the use of shift key ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),What is the use of the printer ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),What would happen if you sit too close to a monitor ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),Which are the number keys ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),Why should you handle a mouse with care?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,,Short Answer Questions (QPG),Why should you keep a computer clean?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),Clicking on mouse button once is called double click .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),Computer can't help you to write a letter .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),Do not take care of computers.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),Full stop in used at the beginning of each sentence.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),Handle mouse with care .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),keyboard has got keys on it .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),There are two types of letters.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),You should eat near a computer .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),You should not sit too close to the monitor .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 1 Computers Introduction,,, True or False (QPG),Your eyes get damaged if you sit too close to a monitor .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,COMPUTERS INTRODUCTION",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),____________________ key is used to start a new line.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),"To colour an objec, select _________________________ tool from the tool box.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),"Using an airbrush, you hove to select ________________________ size from options box .",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),"When the window is maximised, the maxmise button changes to ___________________ button",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),Hold down the _______________________button to draw a perfect circle .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),One should press the keyboard keys very ____________________________ .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),Computers last longer if you take __________________________of them.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),"Eyes can get damaged, if you sit __________________________ to monitor .",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),Line tool would be used to draw __________________________Lines.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),menu bar appears just ___________________________ the title bar.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),Menus of computer are located on the _________________________bar.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),To save a picture first click on __________________________menu and then on Save.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Fill in the blank (QPG),"Using an airbrush, you have to select ______________________ size from options box.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),Explain command buttons.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How far one should sit from monitor ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How is pencil used to write ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How many tools are there in toolbox.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),Name the main parts of the computer .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),What is brush tool used for ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How do you correct your mistakes while typing ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),Give steps for drawing a rounded rectangle.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),Give steps to use the airbrush.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How do tou use line tool ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How do you create a new picture ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How do you draw a square ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How do you fill an area with colour ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How do you use line tool ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),How will you paint using a brush ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),"To change the colour of a shape/line, which tool will you use ?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),"To have Airbrush effect, how would you move the mouse?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),What are the steps for saving a file ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),What is a colour box?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),What is a polygon ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),Which are the number keys?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,,Short Answer Questions (QPG),Write steps to draw a polygon ?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),Brush button is located on title bar.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),It is not necessary to give a file name to the picture to be saved.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),One can draw a perfect circle using the curve tool.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),To open an existing file and the click on Open.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),The colour of an existing line can be changed .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),To start a new picture click on file menu and then on New.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),Colour box gives us the colour for tool.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),The colour of an existing line can be changed.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),The work area is the drawing area to make drawings.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),There are two types of letters.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),To start a new picture click on file menu and then on New.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),To start the computer first of all moniter will be switched O,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 2 Drawing And Colouring In Paint,,, True or False (QPG),You should not sit too close to the moniter.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,DRAWING AND COLOURING IN PAINT",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 3 Introduction To Logo,,,Fill in the blank (QPG),Double clicking on the command in the Output box would copy and ____________________________ the command to input box.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,INTRODUCTION TO LOGO",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 3 Introduction To Logo,,,Fill in the blank (QPG),The input box in located in _______________________ portion of commander window.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,INTRODUCTION TO LOGO",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 3 Introduction To Logo,,,Fill in the blank (QPG),The menus of MSW Logo are present on __________________________ bar.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,INTRODUCTION TO LOGO",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 3 Introduction To Logo,,,Fill in the blank (QPG),"To use the command already used once, we find it in _____________________________box.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,INTRODUCTION TO LOGO",1
CBSE,Class 3,Computer Science,Online with Computer,Chapter 3 Introduction To Logo,,,Fill in the blank (QPG),We file the Output/Command Recall box in ____________________________Window.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","ONLINE WITH COMPUTERS COURSE BOOK 3,INTRODUCTION TO LOGO",1
