Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
ICSE/ISC,Class 9,Geography,A Textbook of Geography (2023-24),16,Chapter 16 Effects Of Pollution,1,16
ICSE/ISC,Class 9,Geography,A Textbook of Geography (2023-24),17,Chapter 17 Pollution - Preventive Measures,1,17
ICSE/ISC,Class 9,Geography,A Textbook of Geography (2023-24),18,Chapter 18 Natural Regions Of The World,1,18
ICSE/ISC,Class 9,Geography,A Textbook of Geography (2023-24),19,Map Work (World Map),1,19
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),1,Chapter 2 Interpretation of Topographical - Map 1,1,1
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),2,Chapter 2 Interpretation of Topographical - Map 2,1,2
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),3,"Chapter 3. Location, Extent and Physical Features of India (Through Maps Only)",1,3
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),4,Chapter 4. Climate of India,1,4
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),5,Chapter 5. Soil Resources in India,1,5
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),6,Chapter 6. Natural Vegetation,1,6
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),7,Chapter 7. Water Resources,1,7
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),8,Chapter 8. Mineral and Energy Resources I,1,8
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),9,Chapter 9. Mineral and Energy Resources II,1,9
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),10,Chapter 10. Agriculture in India - I : Introduction,1,10
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),11,Chapter 11. Agriculture in India - II : Food Crops,1,11
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),12,Chapter 12. Agriculture in India - ill : Cash Crops,1,12
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),13,Chapter 13. Manufacturing Industries in India - I : Agro-based,1,13
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),14,Chapter 14. Manufacturing Industries in India - II : Mineral-based,1,14
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),15,Chapter 15. Transport,1,15
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),16,Chapter 16. Waste Management - Impact of Waste Accumulation,1,16
ICSE/ISC,Class 10,Geography,A Textbook of Geography (2023-24),17,Chapter 17. Waste Generation and Management - Methods of Safe Disposal of Waste,1,17
