ID,Type,Variant,Physical price,Discount Physical Price,Ebook Price,Ebook Discount Price
89,book,,435,392,218,164
90,book,,445,401,223,168
91,book,,475,428,238,179
92,book,,485,437,243,183
93,book,,495,446,248,186
693,book,,179,162,90,68
694,book,,179,162,90,68
695,book,,189,171,95,72
696,book,,195,176,98,74
697,book,,195,176,98,74
601,book,,135,122,68,51
602,book,,135,122,68,51
603,book,,140,126,70,53
604,book,,144,130,72,54
605,book,,144,130,72,54
606,book,,158,143,79,60
607,book,,158,143,79,60
608,book,,158,143,79,60
757,book,,120,108,60,45
758,book,,120,108,60,45
759,book,,120,108,60,45
760,book,,120,108,60,45
761,book,,120,108,60,45
762,book,,135,122,68,51
763,book,,135,122,68,51
764,book,,135,122,68,51
345,book,,139,126,70,53
346,book,,139,126,70,53
347,book,,195,176,98,74
348,book,,195,176,98,74
349,book,,195,176,98,74
350,book,,200,180,100,75
351,book,,210,189,105,79
352,book,,205,185,103,78
459,book,,245,221,123,93
460,book,,260,234,130,98
461,book,,280,252,140,105
674,book,,260,234,130,98
665,book,,270,243,135,102
666,book,,280,252,140,105
473,book,,375,338,188,141
474,book,,400,360,200,150
342,book,,445,401,223,168
343,book,,475,428,238,179
344,book,,500,450,250,188
334,book,,220,198,110,83
335,book,,230,207,115,87
336,book,,255,230,128,96
337,book,,260,234,130,98
338,book,,265,239,133,100
339,book,,305,275,153,115
340,book,,310,279,155,117
341,book,,310,279,155,117
102,book,,175,158,88,66
103,book,,185,167,93,70
104,book,,230,207,115,87
105,book,,240,216,120,90
106,book,,250,225,125,94
107,book,,260,234,130,98
108,book,,265,239,133,100
109,book,,265,239,133,100
1014,book,,320,288,160,120
1015,book,,350,315,175,132
392,book,,175,158,88,66
393,book,,180,162,90,68
394,book,,205,185,103,78
395,book,,205,185,103,78
396,book,,220,198,110,83
397,book,,270,243,135,102
398,book,,280,252,140,105
399,book,,289,261,145,109
956,book,,425,383,213,160
955,book,,435,392,218,164
378,book,,190,171,95,72
379,book,,200,180,100,75
381,book,,210,189,105,79
480,book,,260,234,130,98
481,book,,292,263,146,110
482,book,,370,333,185,139
483,book,,390,351,195,147
484,book,,415,374,208,156
485,book,,455,410,228,171
486,book,,465,419,233,175
487,book,,485,437,243,183
158,book,,270,243,135,102
159,book,,290,261,145,109
160,book,,365,329,183,138
833,book,,390,351,195,147
162,book,,410,369,205,154
163,book,,470,423,235,177
164,book,,495,446,248,186
165,book,,495,446,248,186
174,book,,220,198,110,83
175,book,,245,221,123,93
176,book,,335,302,168,126
177,book,,335,302,168,126
178,book,,360,324,180,135
179,book,,400,360,200,150
180,book,,415,374,208,156
181,book,,415,374,208,156
221,book,,265,239,133,100
222,book,,285,257,143,108
223,book,,365,329,183,138
224,book,,365,329,183,138
225,book,,365,329,183,138
226,book,,430,387,215,162
227,book,,430,387,215,162
228,book,,430,387,215,162
150,book,,115,104,58,44
151,book,,150,135,75,57
152,book,,190,171,95,72
153,book,,195,176,98,74
154,book,,205,185,103,78
155,book,,220,198,110,83
156,book,,230,207,115,87
157,book,,235,212,118,89
134,book,,195,176,98,74
135,book,,210,189,105,79
136,book,,260,234,130,98
137,book,,280,252,140,105
138,book,,280,252,140,105
139,book,,335,302,168,126
140,book,,350,315,175,132
141,book,,365,329,183,138
285,book,,170,153,85,64
286,book,,185,167,93,70
287,book,,240,216,120,90
292,book,,215,194,108,81
293,book,,225,203,113,85
294,book,,234,211,117,88
57,book,,195,176,98,74
58,book,,220,198,110,83
59,book,,235,212,118,89
60,book,,240,216,120,90
61,book,,250,225,125,94
62,book,,250,225,125,94
63,book,,250,225,125,94
64,book,,260,234,130,98
380,book,,235,212,118,89
382,book,,235,212,118,89
547,book,,220,198,110,83
548,book,,240,216,120,90
549,book,,270,243,135,102
550,book,,280,252,140,105
551,book,,290,261,145,109
552,book,,315,284,158,119
553,book,,315,284,158,119
554,book,,315,284,158,119
744,book,,120,108,60,45
745,book,,120,108,60,45
746,book,,140,126,70,53
747,book,,140,126,70,53
748,book,,145,131,73,55
749,book,,150,135,75,57
750,book,,155,140,78,59
751,book,,155,140,78,59
839,book,,155,140,78,59
840,book,,155,140,78,59
841,book,,155,140,78,59
842,book,,155,140,78,59
843,book,,155,140,78,59
255,book,,325,293,163,123
256,book,,335,302,168,126
795,book,,235,212,118,89
796,book,,250,225,125,94
797,book,,250,225,125,94
97,book,,290,261,145,109
98,book,,330,297,165,124
99,book,,390,351,195,147
100,book,,410,369,205,154
101,book,,430,387,215,162
383,book,,174,157,87,66
384,book,,195,176,98,74
385,book,,220,198,110,83
386,book,,260,234,130,98
388,book,,255,230,128,96
323,book,,305,275,153,115
324,book,,325,293,163,123
325,book,,334,301,167,126
367,book,,155,140,78,59
368,book,,155,140,78,59
369,book,,160,144,80,60
356,book,,140,126,70,53
357,book,,155,140,78,59
358,book,,140,126,70,53
371,book,,135,122,68,51
372,book,,145,131,73,55
374,book,,150,135,75,57
426,book,,160,144,80,60
566,book,,215,194,108,81
567,book,,220,198,110,83
568,book,,220,198,110,83
126,book,,225,203,113,85
127,book,,250,225,125,94
128,book,,260,234,130,98
129,book,,275,248,138,104
130,book,,310,279,155,117
131,book,,320,288,160,120
132,book,,320,288,160,120
133,book,,330,297,165,124
166,book,,115,104,58,44
167,book,,115,104,58,44
168,book,,130,117,65,49
169,book,,135,122,68,51
170,book,,140,126,70,53
171,book,,155,140,78,59
172,book,,155,140,78,59
173,book,,155,140,78,59
579,book,,330,297,165,124
580,book,,350,315,175,132
581,book,,355,320,178,134
582,book,,390,351,195,147
583,book,,405,365,203,153
584,book,,405,365,203,153
585,book,,410,369,205,154
586,book,,410,369,205,154
587,book,,430,387,215,162
588,book,,430,387,215,162
589,book,,430,387,215,162
555,book,,345,311,173,130
556,book,,350,315,175,132
557,book,,360,324,180,135
558,book,,385,347,193,145
559,book,,405,365,203,153
560,book,,425,383,213,160
561,book,,425,383,213,160
562,book,,425,383,213,160
563,book,,470,423,235,177
564,book,,470,423,235,177
565,book,,470,423,235,177
590,book,,175,158,88,66
591,book,,175,158,88,66
592,book,,175,158,88,66
593,book,,225,203,113,85
594,book,,235,212,118,89
595,book,,260,234,130,98
596,book,,260,234,130,98
597,book,,270,243,135,102
598,book,,310,279,155,117
599,book,,310,279,155,117
600,book,,310,279,155,117
702,book,,149,135,75,57
703,book,,149,135,75,57
704,book,,149,135,75,57
705,book,,149,135,75,57
706,book,,149,135,75,57
707,book,,179,162,90,68
708,book,,179,162,90,68
709,book,,179,162,90,68
408,book,,535,482,268,201
411,book,,540,486,270,203
412,book,,555,500,278,209
413,book,,555,500,278,209
414,book,,595,536,298,224
416,book,,595,536,298,224
419,book,,640,576,320,240
421,book,,640,576,320,240
422,book,,655,590,328,246
424,book,,655,590,328,246
428,book,,395,356,198,149
430,book,,400,360,200,150
431,book,,400,360,200,150
432,book,,405,365,203,153
433,book,,415,374,208,156
434,book,,410,369,205,154
435,book,,430,387,215,162
436,book,,435,392,218,164
437,book,,430,387,215,162
438,book,,440,396,220,165
439,book,,445,401,223,168
440,book,,435,392,218,164
442,book,,450,405,225,169
444,book,,455,410,228,171
445,book,,445,401,223,168
415,book,,125,113,63,48
417,book,,133,120,67,51
418,book,,141,127,71,54
462,book,,290,261,145,109
463,book,,285,257,143,108
464,book,,340,306,170,128
465,book,,345,311,173,130
451,book,,225,203,113,85
450,book,,200,180,100,75
503,book,,165,149,83,63
448,book,,130,117,65,49
769,book,,125,113,63,48
454,book,,295,266,148,111
502,book,,310,279,155,117
455,book,,250,225,125,94
449,book,,140,126,70,53
770,book,,125,113,63,48
34,book,,475,428,238,179
32,book,,375,338,188,141
30,book,,420,378,210,158
35,book,,440,396,220,165
33,book,,445,401,223,168
31,book,,435,392,218,164
452,book,,265,239,133,100
453,book,,285,257,143,108
831,book,,480,432,240,180
832,book,,480,432,240,180
472,book,,280,252,140,105
471,book,,290,261,145,109
577,book,,440,396,220,165
578,book,,405,365,203,153
729,book,,580,522,290,218
730,book,,580,522,290,218
668,book,,420,378,210,158
642,book,,420,378,210,158
803,book,,160,144,80,60
804,book,,123,111,62,47
569,book,,165,149,83,63
570,book,,170,153,85,64
427,book,,280,252,140,105
429,book,,300,270,150,113
295,book,,540,486,270,203
296,book,,590,531,295,222
819,book,,226,204,113,85
820,book,,210,189,105,79
288,book,,415,374,208,156
289,book,,495,446,248,186
813,book,,180,162,90,68
814,book,,205,185,103,78
1001,book,,195,176,98,74
805,book,,318,287,159,120
806,book,,318,287,159,120
387,book,,260,234,130,98
391,book,,330,297,165,124
817,book,,310,279,155,117
818,book,,315,284,158,119
726,book,,495,446,248,186
727,book,,525,473,263,198
457,book,,260,234,130,98
458,book,,260,234,130,98
290,book,,450,405,225,169
291,book,,310,279,155,117
571,book,,140,126,70,53
572,book,,155,140,78,59
673,book,,315,284,158,119
640,book,,245,221,123,93
671,book,,315,284,158,119
672,book,,255,230,128,96
609,book,,425,383,213,160
610,book,,430,387,215,162
752,book,,340,306,170,128
753,book,,345,311,173,130
794,book,,200,180,100,75
639,book,,425,383,213,160
641,book,,360,324,180,135
637,book,,475,428,238,179
638,book,,355,320,178,134
821,book,,365,329,183,138
822,book,,430,387,215,162
823,book,,498,449,249,187
824,book,,565,509,283,213
889,book,,410,369,205,154
575,book,,395,356,198,149
576,book,,465,419,233,175
409,book,,395,356,198,149
815,book,,340,306,170,128
816,book,,375,338,188,141
827,book,,250,225,125,94
828,book,,285,257,143,108
829,book,,350,315,175,132
830,book,,350,315,175,132
509,book,,205,185,103,78
510,book,,215,194,108,81
511,book,,265,239,133,100
512,book,,340,306,170,128
513,book,,360,324,180,135
504,book,,195,176,98,74
505,book,,205,185,103,78
506,book,,220,198,110,83
507,book,,280,252,140,105
508,book,,320,288,160,120
475,book,,225,203,113,85
476,book,,225,203,113,85
477,book,,305,275,153,115
478,book,,340,306,170,128
479,book,,268,242,134,101
