Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,True or False (QPG),Never speak the truth.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator True or False 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,True or False (QPG),Say ‘May I’ to seek permission.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator True or False 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Very Short Answer Questions (QPG),What should you always speak?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Very Short Answer Questions 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Very Short Answer Questions (QPG),What should you say to seek permission?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Very Short Answer Questions 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Very Short Answer Questions (QPG),What should you say when you do something wrong?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Very Short Answer Questions 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Very Short Answer Questions (QPG),What should you say when someone gives you something?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Very Short Answer Questions 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Very Short Answer Questions (QPG),What time do you get up in the morning?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Very Short Answer Questions 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Very Short Answer Questions (QPG),What should you say when someone sneezes?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Very Short Answer Questions 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Short Answer Questions (QPG),How should you treat your elders and teachers? ,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Short Answer Questions 1 ,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Short Answer Questions (QPG),What should you do at a bus stop?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Short Answer Questions 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Short Answer Questions (QPG),List two good manners you learnt from the lesson.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Short Answer Questions 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Short Answer Questions (QPG),List any two good habits that your parents taught you.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Short Answer Questions 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Short Answer Questions (QPG),Write a note on manners.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Short Answer Questions 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Short Answer Questions (QPG),How do you treat the guests in your home? List any  two ways.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Short Answer Questions 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Fill in the blank (QPG), Go to bed _________at night.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Fill in the blanks 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Fill in the blank (QPG),Never ____anybody.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Fill in the blanks 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Fill in the blank (QPG),Do not   __________ ,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Fill in the blanks 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Fill in the blank (QPG),___________are a way of handling things.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Fill in the blanks 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Fill in the blank (QPG),Do not talk while _____________.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Fill in the blanks 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 9 Good Manners and Habits,,,Fill in the blank (QPG), Always __________for your mistake.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 9 GOOD  MANNERS AND HABITS Test Paper Generator Fill in the blanks 6,1
