Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,True or False (QPG),Air can be seen everyday. _____,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator True or False 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,True or False (QPG),All living things need air to breathe. _____,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator True or False 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,True or False (QPG),Plants take in air through holes in the leaves. _____,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator True or False 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,True or False (QPG),Ocean is the main source of water on earth. _____,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator True or False 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,True or False (QPG),Bad smells create air pollution. _____,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator True or False 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,True or False (QPG),Air cannot be filled in tyres. _____,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator True or False 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,True or False (QPG),Pond is a water body. _____,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator True or False 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,True or False (QPG),Dirty water can be used for drinking. _____,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator True or False 10,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG),Where is air found?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG),Can air move things?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG), Have you felt air when it moves?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG),What is a very strongly blowing wind called?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG),How do you breathe in air?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG),Name two things that pollute air.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG), Name two water bodies.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG), Name ways of cleaning tap water.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG), Give any one use of water.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Very Short Answer Questions (QPG), What are dug to reach underground water?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Very Short Answer Questions 10,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),How do we get water at home?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 1 ,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),Write a note on drinking water.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),Write about surface water.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),What are water bodies?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),How do plants use air?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),How do we use air?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),Why do animals need water?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),What way do plants use water?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),What are the causes of air pollution?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Short Answer Questions (QPG),What is the difference between a breeze and a storm?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Short Answer Questions 10,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG),Air is __________in balloons.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG), ________________ air is called wind.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG),Water is used for __________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG),Plants need water to make their __________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG),Animals need water for _________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG),Water is used to put out _____________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG),Rain that falls down gets collected in _________________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG),Drinking __________water can cause diseases.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG),We dig wells to reach _______water.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Fill in the blank (QPG),Air gets __________ by smoke.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 7 AIR AND WATER Test Paper Generator Fill in the blanks 10,1
,,,,,,,,,,,,,,,,,,,,
