Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),9,"Chapter 9. A, An, The ",1,9
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),10,Chapter 10. Describing Words ,1,10
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),11,Chapter 11. Comparisons,1,11
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),12,Chapter 12. Doing Words,1,12
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),13,"Chapter 13. Am, Is, Are",1,13
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),14,"Chapter 14. Was, Were",1,14
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),15,"Chapter 15. Has, Have ",1,15
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),16,Chapter 16. Had,1,16
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),17,"Chapter 17. Do, Does, Go, Goes ",1,17
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),18,"Chapter 18. Am, Is, Are + -ing",1,18
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),19,Chapter 19. Position Words,1,19
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),20,Chapter 20. Joining Words ,1,20
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),21,Chapter 21. Statements and Questions ,1,21
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),22,"Chapter 22. Who, What, Where, Which, When, Why, How",1,22
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),23,Chapter 23. Vocabulary,1,23
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),24,Chapter 24. Comprehension,1,24
CBSE,Class 2,English Grammar,Elementary English Grammar and Composition (2024 Edition),25,Chapter 25. Composition,1,25
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),1,Chapter 1. The sentence ,1,1
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),2,Chapter 2. Subject and Predicate ,1,2
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),3,Chapter 3. The Noun,1,3
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),4,Chapter 4. The Verb ,1,4
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),5,Chapter 5. The Adjective ,1,5
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),6,"Chapter 6. Articles (a, an, the) ",1,6
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),7,Chapter 7. The Adverb ,1,7
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),8,Chapter 8. The Pronoun ,1,8
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),9,Chapter 9. The Preposition ,1,9
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),10,Chapter 10. The conjunction ,1,10
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),11,Chapter 11. Number of nouns,1,11
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),12,Chapter 12. Gender of nouns ,1,12
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),13,Chapter 13. Possessive Pronouns ,1,13
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),14,Chapter 14. Comparison of adjectives,1,14
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),15,Chapter 15. Subject–Verb agreement,1,15
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),16,Chapter 16. the tense ,1,16
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),17,Chapter 17. Simple Present tense and Present continuous tense ,1,17
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),18,Chapter 18. Negative sentences ,1,18
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),19,Chapter 19. Interrogative sentences ,1,19
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),20,Chapter 20. Questions and Answers ,1,20
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),21,Chapter 21. Comprehension ,1,21
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),22,Chapter 22. Composition,1,22
CBSE,Class 3,English Grammar,Elementary English Grammar and Composition (2024 Edition),23,Chapter 23. Vocabulary,1,23
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),1,Chapter 1. The Sentence,1,1
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),2,Chapter 2. Subject and Predicate,1,2
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),3,Chapter 3. The Noun,1,3
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),4,Chapter 4. The Verb,1,4
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),5,Chapter 5. The Adjective ,1,5
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),6,Chapter 6. The Adverb,1,6
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),7,Chapter 7. The Pronoun,1,7
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),8,Chapter 8. Relative Pronouns ,1,8
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),9,Chapter 9. The Preposition,1,9
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),10,Chapter 10. The Conjunction ,1,10
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),11,Chapter 11. Number ,1,11
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),12,Chapter 12. Gender ,1,12
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),13,Chapter 13. Nouns — Possessive Case,1,13
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),14,Chapter 14. Adjectives: Degrees of Comparison,1,14
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),15,Chapter 15. Articles ,1,15
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),16,Chapter 16. Tenses ,1,16
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),17,Chapter 17. Forms of Verbs,1,17
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),18,Chapter 18. Subject-Verb Agreement ,1,18
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),19,Chapter 19. Comparison of Adverbs,1,19
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),20,Chapter 20. Punctuation Marks and the Use of Capital Letters,1,20
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),21,Chapter 21. Comprehension ,1,21
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),22,Chapter 22. Composition ,1,22
CBSE,Class 4,English Grammar,Elementary English Grammar and Composition (2024 Edition),23,Chapter 23. Vocabulary,1,23
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),1,Chapter 1. The Sentence,1,1
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),2,Chapter 2. Kinds of Sentences,1,2
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),3,Chapter 3. Subject and Predicate,1,3
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),4,Chapter 4. The Noun,1,4
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),5,Chapter 5. The Verb,1,5
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),6,Chapter 6. The Adjective,1,6
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),7,Chapter 7. The Adverb,1,7
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),8,Chapter 8. The Pronoun,1,8
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),9,Chapter 9. The Preposition,1,9
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),10,Chapter 10. The Conjunction,1,10
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),11,Chapter 11. Number,1,11
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),12,Chapter 12. Gender,1,12
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),13,Chapter 13. Direct and Indirect Objects,1,13
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),14,Chapter 14. Nouns: Possessive Case,1,14
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),15,"Chapter 15. Personal Pronouns: Number, Gender and Case",1,15
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),16,Chapter 16. Adjectives: Degrees of Comparison,1,16
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),17,Chapter 17. Articles,1,17
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),18,Chapter 18. Tenses,1,18
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),19,Chapter 19. Strong and Weak Verbs,1,19
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),20,Chapter 20. Active and Passive Voice,1,20
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),21,Chapter 21. Subject-Verb Agreement,1,21
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),22,Chapter 22. Direct and Indirect Speech,1,22
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),23,Chapter 23. Punctuation and Uses of Capital Letters,1,23
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),24,Chapter 24. Comprehension,1,24
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),25,Chapter 25. Composition,1,25
CBSE,Class 5,English Grammar,Elementary English Grammar and Composition (2024 Edition),26,Chapter 26. Vocabulary,1,26
