Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Very Short Answer Questions (QPG),Which type of soil is used for making pots and toys?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Very Short Answer Questions 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Very Short Answer Questions (QPG),Which soil is good for plants?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Very Short Answer Questions 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Very Short Answer Questions (QPG),Which landform is suitable for making houses and farming?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Very Short Answer Questions 6,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Very Short Answer Questions (QPG),What is the tip of the mountain called?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Very Short Answer Questions 7,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Very Short Answer Questions (QPG),What is the landform is characterised by hot temperature and little rainfall?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Very Short Answer Questions 8,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Very Short Answer Questions (QPG),Name three types of water bodies.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Very Short Answer Questions 9,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Very Short Answer Questions (QPG),What is soil?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Very Short Answer Questions 10,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),Write the features of sandy soil.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 1 ,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),Define lake.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 2,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),Why are earthworms called farmer’s friends?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 3,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),Why do farmers add manure to the soil?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),"What are deserts, and why are they difficult places for growing crops?",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),What are the four things plants need to grow?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 6,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),"What is humus, and why is it important for soil?",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 7,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),What is a plateau?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 8,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),Write the features of clayey soil.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 9,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Short Answer Questions (QPG),What is a valley?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Short Answer Questions 10,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),"A ___________ is a small, narrow river.",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 1,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),A lake is a large water body surrounded by ____________.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 2,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),____________ of the earth’s surface is covered with water.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 3,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),The parts of land covered with ___________ are called forests.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),The low land lying between two hills or mountains is called a ___________.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),The climate of the plains is ________ in summers and ________ in winters.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 6,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),Farmers add manure to soil because it is rich in ____________.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 7,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),"_____________ are called farmers’ friends because they dig the soil, loosen it, and add humus to the soil.",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 8,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),The process of breaking down of rocks is called_______________.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 9,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Fill in the blank (QPG),___________ soil is rich in sand particles.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Fill in the blanks 10,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),How does sandy soil differ from clayey soil in terms of water retention?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 1,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),Describe the physical features of plains and explain why people prefer to live there.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 2,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),"What are hills, and what distinguishes them from mountains?",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 3,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),"What is an island, and how is it different from other landforms?",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),Explain the difference between a lake and a river.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),How do streams differ from rivers?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 6,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),Name five oceans on earth.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 7,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),Discuss the role of water bodies in supporting life on Earth.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 8,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),Describe the formation of soil in simple terms.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 9,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 6- Soil and Geographical Features,,,Long Answer Questions (QPG),Write the importance of forest and ways to conserve them.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 6- Soil and Geographical Features Test Paper Generator Long Answer Questions 10,1
