Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 3,Integrated Subjects,Rosemary,47,"Sem 02 - Science : Chapter 4 Light, Sound and Force",1,47
CBSE,Class 3,Integrated Subjects,Rosemary,48,"Sem 02 - Science : Chapter 5 Air, Water and Weather",1,48
CBSE,Class 3,Integrated Subjects,Rosemary,49,"Sem 02 - Science : Chapter 6 Sun, Moon and Stars",1,49
CBSE,Class 3,Integrated Subjects,Rosemary,50,Sem 02 - Science : Chapter 7 Our Environment_Deleted,1,50
CBSE,Class 3,Integrated Subjects,Rosemary,51,Sem 02 - Science : Chapter 7 The Earth,1,51
CBSE,Class 3,Integrated Subjects,Rosemary,52,Sem 02 - Social Studies : Chapter 1 Means of Transport,1,52
CBSE,Class 3,Integrated Subjects,Rosemary,53,Sem 02 - Social Studies : Chapter 2 Means of Communication,1,53
CBSE,Class 3,Integrated Subjects,Rosemary,54,Sem 02 - Social Studies : Chapter 3 Occupations,1,54
CBSE,Class 3,Integrated Subjects,Rosemary,55,Sem 02 - Social Studies : Chapter 4 People Who Help Us,1,55
CBSE,Class 3,Integrated Subjects,Rosemary,56,Sem 02 - Social Studies : Chapter 5 Local Institutions and their Roles,1,56
CBSE,Class 3,Integrated Subjects,Rosemary,57,Sem 02 - Social Studies : Chapter 6 Diversity,1,57
CBSE,Class 3,Integrated Subjects,Rosemary,58,Sem 02 - Social Studies : Chapter 7 Life of Early Humans,1,58
CBSE,Class 3,Integrated Subjects,Rosemary,59,Sem 02 - Social Studies : Chapter 8 Houses,1,59
