ID,Type,Variant,Physical price,Discount Physical Price,Ebook Price,Ebook Discount Price
613,book,,185,167,185,47
616,book,,185,167,185,47
612,book,,170,153,170,43
635,book,,195,176,195,49
632,book,,195,176,195,49
633,book,,195,176,195,49
634,book,,195,176,195,49
631,book,,180,162,180,45
1048,book,,100,90,100,50
593,book,,225,203,225,57
594,book,,235,212,235,59
595,book,,260,234,260,65
596,book,,260,234,260,65
597,book,,270,243,270,68
598,book,,310,279,310,78
599,book,,310,279,310,78
600,book,,310,279,310,78
590,book,,175,158,175,44
591,book,,175,158,175,44
592,book,,175,158,175,44
410,book,,450,405,450,198
409,book,,395,356,395,99
428,book,,395,356,395,99
430,book,,400,360,400,100
431,book,,400,360,400,100
432,book,,405,365,405,102
433,book,,415,374,415,104
434,book,,410,369,410,103
435,book,,430,387,430,108
436,book,,435,392,435,109
437,book,,430,387,430,108
438,book,,440,396,440,110
439,book,,445,401,445,112
440,book,,435,392,435,109
442,book,,450,405,450,113
444,book,,455,410,455,114
445,book,,445,401,445,112
804,book,,123,111,123,31
803,book,,160,144,160,40
480,book,,260,234,260,65
481,book,,292,263,292,73
482,book,,370,333,370,93
483,book,,390,351,390,98
484,book,,415,374,415,104
485,book,,455,410,455,114
486,book,,465,419,465,117
487,book,,485,437,485,122
684,book,,100,90,100,44
685,book,,110,99,110,49
686,book,,120,108,120,53
687,book,,130,117,130,57
688,book,,140,126,140,62
689,book,,140,126,140,62
690,book,,140,126,140,62
691,book,,145,131,145,64
1010,book,,590,531,590,260
1009,book,,590,531,590,260
807,book,,425,383,425,187
808,book,,435,392,435,192
499,book,,345,311,345,152
500,book,,355,320,355,156
501,book,,365,329,365,161
668,book,,420,378,420,105
441,book,,505,455,505,200
443,book,,510,459,510,199
457,book,,260,234,260,65
458,book,,260,234,260,65
453,book,,285,257,285,72
452,book,,265,239,265,67
455,book,,250,225,250,63
503,book,,165,149,165,42
449,book,,140,126,140,35
448,book,,130,117,130,33
502,book,,310,279,310,78
450,book,,200,180,200,50
454,book,,295,266,295,74
451,book,,225,203,225,57
770,book,,125,113,125,32
769,book,,125,113,125,32
582,book,,390,351,390,98
583,book,,405,365,405,102
584,book,,405,365,405,102
585,book,,410,369,410,103
586,book,,410,369,410,103
587,book,,430,387,430,108
588,book,,430,387,430,108
589,book,,430,387,430,108
579,book,,330,297,330,83
580,book,,350,315,350,88
581,book,,355,320,355,89
118,book,,275,248,275,69
119,book,,275,248,275,69
120,book,,275,248,275,69
121,book,,300,270,300,75
122,book,,300,270,300,75
123,book,,325,293,325,82
124,book,,325,293,325,82
125,book,,325,293,325,82
174,book,,220,198,220,55
175,book,,245,221,245,62
176,book,,335,302,335,84
177,book,,335,302,335,84
178,book,,360,324,360,90
179,book,,400,360,400,100
180,book,,415,374,415,104
181,book,,415,374,415,104
41,book,,235,212,235,59
42,book,,265,239,265,67
43,book,,295,266,295,74
44,book,,315,284,315,79
45,book,,315,284,315,79
46,book,,354,319,354,89
47,book,,375,338,375,94
48,book,,385,347,385,97
158,book,,270,243,270,68
159,book,,290,261,290,73
160,book,,365,329,365,92
162,book,,410,369,410,103
163,book,,470,423,470,118
164,book,,495,446,495,124
165,book,,495,446,495,124
833,book,,390,351,390,98
255,book,,325,293,325,82
256,book,,335,302,335,84
257,book,,325,293,325,143
993,book,,380,342,380,167
258,book,,325,293,325,143
994,book,,390,351,390,172
259,book,,325,293,325,143
995,book,,395,356,395,174
260,book,,325,293,325,143
887,book,,375,338,375,165
261,book,,325,293,325,143
888,book,,395,356,395,174
262,book,,325,293,325,143
930,book,,395,356,395,174
150,book,,115,104,115,29
151,book,,150,135,150,38
152,book,,190,171,190,48
153,book,,195,176,195,49
154,book,,205,185,205,52
155,book,,220,198,220,55
156,book,,230,207,230,58
157,book,,235,212,235,59
702,book,,149,134,149,38
703,book,,149,134,149,38
704,book,,149,134,149,38
705,book,,149,134,149,38
706,book,,149,134,149,38
707,book,,179,161,179,45
708,book,,179,161,179,45
709,book,,179,161,179,45
795,book,,235,212,235,59
796,book,,250,225,250,63
797,book,,250,225,250,63
166,book,,115,104,115,29
167,book,,115,104,115,29
168,book,,130,117,130,33
169,book,,135,122,135,34
170,book,,140,126,140,35
171,book,,155,140,155,39
172,book,,155,140,155,39
173,book,,155,140,155,39
334,book,,220,198,220,55
335,book,,230,207,230,58
336,book,,255,230,255,64
337,book,,260,234,260,65
338,book,,265,239,265,67
339,book,,305,275,305,77
340,book,,310,279,310,78
341,book,,310,279,310,78
744,book,,120,108,120,30
745,book,,120,108,120,30
746,book,,140,126,140,35
747,book,,140,126,140,35
748,book,,145,131,145,37
749,book,,150,135,150,38
750,book,,155,140,155,39
751,book,,155,140,155,39
392,book,,175,158,175,44
393,book,,180,162,180,45
394,book,,205,185,205,52
395,book,,205,185,205,52
396,book,,220,198,220,55
397,book,,270,243,270,68
398,book,,280,252,280,70
399,book,,289,260,289,73
323,book,,305,275,305,77
324,book,,325,293,325,82
325,book,,334,301,334,84
383,book,,174,157,174,44
384,book,,195,176,195,49
385,book,,220,198,220,55
386,book,,260,234,260,65
388,book,,255,230,255,64
423,book,,170,153,170,60
415,book,,125,113,125,32
417,book,,133,120,133,34
418,book,,141,127,141,36
420,book,,154,139,154,53
948,book,,350,315,350,154
949,book,,380,342,380,167
950,book,,390,351,390,172
753,book,,345,311,345,87
229,book,,265,239,265,117
230,book,,285,257,285,126
231,book,,295,266,295,130
752,book,,340,306,340,85
918,book,,370,333,370,163
919,book,,385,347,385,170
920,book,,415,374,415,183
921,book,,440,396,440,194
922,book,,460,414,460,203
54,book,,370,333,370,163
937,book,,440,396,440,194
55,book,,380,342,380,167
938,book,,455,410,455,200
56,book,,390,351,390,172
939,book,,485,437,485,214
49,book,,295,266,295,130
50,book,,305,275,305,134
51,book,,325,293,325,143
52,book,,340,306,340,150
53,book,,355,320,355,156
693,book,,179,161,179,45
694,book,,179,161,179,45
695,book,,189,170,189,48
696,book,,195,176,195,49
697,book,,195,176,195,49
126,book,,225,203,225,57
127,book,,250,225,250,63
128,book,,260,234,260,65
129,book,,275,248,275,69
130,book,,310,279,310,78
131,book,,320,288,320,80
132,book,,320,288,320,80
133,book,,330,297,330,83
134,book,,195,176,195,49
135,book,,210,189,210,53
136,book,,260,234,260,65
137,book,,280,252,280,70
138,book,,280,252,280,70
139,book,,335,302,335,84
140,book,,350,315,350,88
141,book,,365,329,365,92
1006,book,,510,459,510,225
1005,book,,560,504,560,247
31,book,,435,392,435,109
30,book,,420,378,420,105
33,book,,445,401,445,112
32,book,,375,338,375,94
35,book,,440,396,440,110
34,book,,475,428,475,119
142,book,,200,180,200,88
143,book,,220,198,220,97
144,book,,260,234,260,115
145,book,,270,243,270,119
146,book,,280,252,280,123
147,book,,295,266,295,130
148,book,,310,279,310,137
149,book,,310,279,310,137
926,book,,240,216,240,106
909,book,,265,239,265,117
884,book,,315,284,315,139
885,book,,330,297,330,145
886,book,,330,297,330,145
927,book,,360,324,360,159
928,book,,365,329,365,161
929,book,,365,329,365,161
781,book,,125,113,125,55
195,book,,185,167,185,82
204,book,,205,185,205,90
196,book,,205,185,205,90
197,book,,250,225,250,110
198,book,,260,234,260,115
199,book,,270,243,270,119
200,book,,295,266,295,130
201,book,,300,270,300,132
202,book,,300,270,300,132
203,book,,205,185,205,90
800,book,,85,77,85,38
802,book,,105,95,105,154
799,book,,80,72,80,35
801,book,,90,81,90,40
182,book,,355,320,355,89
183,book,,375,338,375,94
184,book,,395,356,395,99
185,book,,400,360,400,100
186,book,,420,378,420,105
771,book,,96,86,96,42
772,book,,104,94,104,46
773,book,,132,119,132,58
774,book,,140,126,140,62
775,book,,148,133,148,65
782,book,,250,225,250,63
783,book,,270,243,270,68
834,book,,170,153,170,43
835,book,,170,153,170,43
836,book,,180,162,180,45
837,book,,180,162,180,45
838,book,,195,176,195,49
734,book,,190,171,190,84
735,book,,210,189,210,93
736,book,,230,207,230,101
737,book,,240,216,240,106
738,book,,250,225,250,110
739,book,,165,149,165,73
740,book,,285,257,285,126
741,book,,285,257,285,126
726,book,,495,446,495,124
727,book,,525,473,525,132
730,book,,580,522,580,145
729,book,,580,522,580,145
728,book,,375,338,375,165
566,book,,215,194,215,54
567,book,,220,198,220,55
653,book,,305,275,305,134
648,book,,168,151,168,74
646,book,,245,221,245,108
784,book,,140,126,140,62
640,book,,245,221,245,62
671,book,,315,284,315,79
785,book,,150,135,150,66
786,book,,150,135,150,66
651,book,,245,221,245,108
787,book,,130,117,130,57
788,book,,130,117,130,57
649,book,,210,189,210,93
779,book,,125,113,125,55
652,book,,125,113,125,55
789,book,,160,144,160,71
776,book,,325,293,325,143
778,book,,215,194,215,95
790,book,,140,126,140,62
650,book,,290,261,290,128
791,book,,170,153,170,75
792,book,,190,171,190,84
647,book,,190,171,190,84
673,book,,315,284,315,79
777,book,,225,203,225,99
793,book,,150,135,150,66
508,book,,320,288,320,80
504,book,,195,176,195,49
505,book,,205,185,205,52
506,book,,220,198,220,55
507,book,,280,252,280,70
479,book,,268,241,268,67
475,book,,225,203,225,57
476,book,,225,203,225,57
477,book,,305,275,305,77
478,book,,340,306,340,85
513,book,,360,324,360,90
509,book,,205,185,205,52
510,book,,215,194,215,54
511,book,,265,239,265,67
512,book,,340,306,340,85
1029,book,,715,644,715,358
1028,book,,530,477,530,265
1027,book,,680,612,680,340
1026,book,,495,446,495,248
1024,book,,495,446,495,248
1025,book,,680,612,680,340
533,book,,276,248,276,122
531,book,,270,243,270,119
536,book,,330,297,330,145
543,book,,255,230,255,112
535,book,,300,270,300,132
544,book,,285,257,285,126
537,book,,320,288,320,141
656,book,,165,149,165,73
657,book,,190,171,190,84
540,book,,295,266,295,130
655,book,,266,239,266,117
538,book,,270,243,270,119
542,book,,195,176,195,86
532,book,,300,270,300,132
654,book,,160,144,160,71
534,book,,320,288,320,141
539,book,,295,266,295,130
545,book,,215,194,215,95
541,book,,195,176,195,86
546,book,,399,359,399,176
572,book,,155,140,155,39
570,book,,170,153,170,43
571,book,,140,126,140,35
568,book,,220,198,220,55
569,book,,165,149,165,42
205,book,,250,225,250,63
206,book,,275,248,275,69
207,book,,295,266,295,74
208,book,,315,284,315,79
209,book,,325,293,325,82
210,book,,355,320,355,89
211,book,,365,329,365,92
212,book,,380,342,380,95
637,book,,475,428,475,119
213,book,,175,158,175,77
965,book,,210,189,210,82
214,book,,190,171,190,84
966,book,,225,203,225,88
215,book,,230,207,230,101
967,book,,270,243,270,106
216,book,,250,225,250,110
968,book,,290,261,290,114
217,book,,265,239,265,117
969,book,,305,275,305,119
218,book,,355,320,355,134
970,book,,355,320,355,139
219,book,,325,293,325,143
971,book,,375,338,375,147
220,book,,385,347,385,148
972,book,,385,347,385,151
459,book,,245,221,245,62
463,book,,285,257,285,72
460,book,,260,234,260,65
461,book,,280,252,280,70
462,book,,290,261,290,73
1011,book,,470,423,470,207
1037,book,,495,446,495,248
672,book,,255,230,255,64
575,book,,395,356,395,99
576,book,,465,419,465,117
889,book,,465,419,465,103
1033,book,,360,324,360,180
811,book,,360,324,360,137
812,book,,410,369,410,167
822,book,,430,387,430,108
821,book,,365,329,365,92
639,book,,425,383,425,107
828,book,,285,257,285,72
827,book,,250,225,250,63
809,book,,425,383,425,187
810,book,,495,446,495,218
890,book,,595,536,595,262
1022,book,,495,446,495,248
1039,book,,105,95,105,180
1038,book,,210,189,210,105
794,book,,200,180,200,50
636,book,,220,198,220,77
766,book,,335,302,335,84
767,book,,355,320,355,89
768,book,,385,347,385,97
1046,book,,430,387,430,215
1045,book,,425,383,425,213
610,book,,430,387,430,108
609,book,,425,383,425,107
820,book,,210,189,210,53
819,book,,226,203,226,57
815,book,,340,306,340,85
816,book,,375,338,375,94
823,book,,498,448,498,125
824,book,,565,509,565,142
641,book,,360,324,360,90
829,book,,350,315,350,88
830,book,,350,315,350,88
638,book,,355,320,355,89
573,book,,250,225,250,110
574,book,,320,288,320,141
102,book,,175,158,175,44
103,book,,185,167,185,47
104,book,,230,207,230,58
105,book,,240,216,240,60
106,book,,250,225,250,63
107,book,,260,234,260,65
108,book,,265,239,265,67
109,book,,265,239,265,67
732,book,,260,234,260,115
731,book,,260,234,260,115
466,book,,190,171,190,84
467,book,,205,185,205,90
468,book,,225,203,225,99
469,book,,235,212,235,104
470,book,,240,216,240,106
21,book,,325,293,325,143
951,book,,390,351,390,172
22,book,,325,293,325,143
952,book,,390,351,390,172
23,book,,325,293,325,143
953,book,,395,356,395,174
24,book,,345,311,345,152
910,book,,415,374,415,183
25,book,,355,320,355,156
911,book,,425,383,425,187
26,book,,365,329,365,161
912,book,,435,392,435,192
27,book,,345,311,345,152
954,book,,415,374,415,183
28,book,,345,311,345,152
955,book,,425,383,425,109
29,book,,355,320,355,156
956,book,,435,392,435,107
243,book,,250,225,250,110
1014,book,,320,288,320,80
244,book,,275,248,275,121
1015,book,,350,315,350,88
245,book,,305,275,305,134
1016,book,,385,347,385,170
246,book,,315,284,315,139
1017,book,,405,365,405,178
247,book,,325,293,325,143
1018,book,,415,374,415,183
248,book,,420,378,420,185
1019,book,,520,468,520,229
249,book,,435,392,435,192
1020,book,,535,482,535,236
250,book,,455,410,455,200
1021,book,,555,500,555,244
465,book,,345,311,345,87
674,book,,260,234,260,65
665,book,,270,243,270,68
666,book,,280,252,280,70
464,book,,340,306,340,85
854,book,,200,180,200,88
825,book,,65,59,65,29
844,book,,65,59,65,29
846,book,,65,59,65,29
853,book,,143,129,143,63
805,book,,318,286,318,80
806,book,,318,286,318,80
879,book,,440,396,440,194
880,book,,450,405,450,198
881,book,,475,428,475,209
882,book,,485,437,485,214
883,book,,495,446,495,218
923,book,,535,482,535,236
924,book,,545,491,545,240
925,book,,555,500,555,244
13,book,,390,351,390,172
14,book,,400,360,400,176
15,book,,450,405,450,198
16,book,,450,405,450,198
17,book,,460,414,460,203
18,book,,485,437,485,214
19,book,,500,450,500,220
20,book,,510,459,510,225
601,book,,135,122,135,34
602,book,,135,122,135,34
603,book,,140,126,140,35
604,book,,144,130,144,36
605,book,,144,130,144,36
606,book,,158,142,158,40
607,book,,158,142,158,40
608,book,,158,142,158,40
299,book,,240,216,240,60
300,book,,245,221,245,62
301,book,,250,225,250,63
302,book,,260,234,260,65
303,book,,270,243,270,68
304,book,,280,252,280,70
305,book,,285,257,285,72
306,book,,295,266,295,74
757,book,,120,108,120,30
758,book,,120,108,120,30
759,book,,120,108,120,30
760,book,,120,108,120,30
761,book,,120,108,120,30
762,book,,135,122,135,34
763,book,,135,122,135,34
764,book,,135,122,135,34
307,book,,215,194,215,54
308,book,,220,198,220,55
309,book,,235,212,235,59
310,book,,245,221,245,62
311,book,,250,225,250,63
312,book,,255,230,255,64
313,book,,255,230,255,64
314,book,,255,230,255,64
221,book,,265,239,265,67
222,book,,285,257,285,72
223,book,,365,329,365,92
224,book,,365,329,365,92
225,book,,365,329,365,92
226,book,,430,387,430,108
227,book,,430,387,430,108
228,book,,430,387,430,108
547,book,,220,198,220,55
548,book,,240,216,240,60
549,book,,270,243,270,68
550,book,,280,252,280,70
551,book,,290,261,290,73
552,book,,315,284,315,79
553,book,,315,284,315,79
554,book,,315,284,315,79
658,book,,1720,1548,1720,757
659,book,,1840,1656,1840,810
660,book,,2120,1908,2120,933
661,book,,2200,1980,2200,968
662,book,,2280,2052,2280,1003
798,book,,180,162,180,79
65,book,,117,105,117,52
66,book,,142,128,142,63
67,book,,215,194,215,95
68,book,,228,205,228,101
69,book,,240,216,240,106
70,book,,275,248,275,121
71,book,,280,252,280,123
72,book,,290,261,290,128
940,book,,155,140,155,68
941,book,,195,176,195,86
942,book,,280,252,280,123
943,book,,299,269,299,132
944,book,,325,293,325,143
945,book,,375,338,375,165
946,book,,385,347,385,165
947,book,,375,338,375,170
356,book,,140,126,140,35
357,book,,155,140,155,39
358,book,,140,126,140,35
359,book,,140,126,140,35
360,book,,140,126,140,35
361,book,,145,131,145,37
362,book,,145,131,145,37
363,book,,160,144,160,40
364,book,,185,167,185,47
365,book,,210,189,210,53
366,book,,210,189,210,53
367,book,,155,140,155,39
368,book,,155,140,155,39
369,book,,160,144,160,40
345,book,,139,125,139,35
346,book,,139,125,139,35
347,book,,195,176,195,49
348,book,,195,176,195,49
349,book,,195,176,195,49
350,book,,195,176,195,77
351,book,,205,185,205,80
352,book,,200,180,200,78
371,book,,135,122,135,34
372,book,,145,131,145,37
374,book,,150,135,150,38
353,book,,118,106,118,52
354,book,,125,113,125,55
355,book,,125,113,125,55
378,book,,185,167,185,73
379,book,,195,176,195,77
381,book,,205,185,205,80
271,book,,90,81,90,40
272,book,,105,95,105,46
273,book,,110,99,110,49
274,book,,125,113,125,55
275,book,,130,117,130,57
276,book,,140,126,140,62
277,book,,145,131,145,64
278,book,,160,144,160,71
667,book,,305,275,305,77
874,book,,385,347,385,170
875,book,,399,359,399,176
876,book,,430,387,430,189
877,book,,445,401,445,196
878,book,,450,405,450,198
904,book,,415,374,415,183
905,book,,425,383,425,187
906,book,,435,392,435,192
491,book,,340,306,340,150
492,book,,355,320,355,156
493,book,,380,342,380,167
494,book,,395,356,395,174
495,book,,395,356,395,174
496,book,,415,374,415,183
497,book,,420,378,420,185
498,book,,420,378,420,185
718,book,,85,77,85,38
719,book,,95,86,95,42
720,book,,105,95,105,46
721,book,,105,95,105,46
722,book,,125,113,125,55
723,book,,125,113,125,55
724,book,,135,122,135,60
725,book,,135,122,135,60
73,book,,370,333,370,93
74,book,,385,347,385,97
75,book,,405,365,405,102
76,book,,420,378,420,105
77,book,,420,378,420,105
78,book,,430,387,430,108
79,book,,435,392,435,109
80,book,,435,392,435,109
663,book,,295,266,295,74
577,book,,440,396,440,110
578,book,,405,365,405,102
675,book,,115,104,115,51
676,book,,140,126,140,62
677,book,,185,167,185,82
678,book,,200,180,200,88
679,book,,200,180,200,88
680,book,,220,198,220,97
681,book,,235,212,235,104
682,book,,250,225,250,110
370,book,,150,135,150,38
373,book,,155,140,155,39
375,book,,155,140,155,39
376,book,,160,144,160,40
377,book,,165,149,165,42
519,book,,269,242,269,119
817,book,,310,279,310,78
818,book,,315,284,315,79
86,book,,380,342,380,95
87,book,,385,347,385,97
88,book,,415,374,415,104
89,book,,435,392,435,109
90,book,,445,401,445,112
91,book,,475,428,475,119
92,book,,485,437,485,122
93,book,,495,446,495,124
742,book,,220,198,220,55
743,book,,240,216,240,60
520,book,,349,314,349,154
521,book,,299,269,299,132
522,book,,299,269,299,132
523,book,,299,269,299,132
515,book,,285,257,285,126
516,book,,275,248,275,121
518,book,,249,224,249,110
517,book,,299,269,299,132
315,book,,180,162,180,45
316,book,,195,176,195,49
317,book,,210,189,210,53
318,book,,210,189,210,53
319,book,,210,189,210,53
320,book,,225,203,225,57
321,book,,230,207,230,58
322,book,,235,212,235,59
848,book,,195,176,195,86
849,book,,202,182,202,89
850,book,,209,188,209,92
851,book,,218,196,218,96
852,book,,225,203,225,99
408,book,,535,482,535,134
411,book,,540,486,540,135
412,book,,555,500,555,139
413,book,,555,500,555,139
414,book,,595,536,595,149
416,book,,595,536,595,149
419,book,,640,576,640,160
421,book,,640,576,640,160
422,book,,655,590,655,164
424,book,,655,590,655,164
472,book,,315,284,315,123
471,book,,305,275,305,119
187,book,,345,311,345,87
188,book,,380,342,380,95
189,book,,395,356,395,99
190,book,,400,360,400,100
191,book,,400,360,400,100
192,book,,440,396,440,110
193,book,,440,396,440,110
194,book,,440,396,440,110
400,book,,214,193,214,54
401,book,,234,211,234,59
402,book,,274,247,274,69
403,book,,285,257,285,72
404,book,,290,261,290,73
405,book,,320,288,320,80
406,book,,325,293,325,82
407,book,,325,293,325,82
698,book,,250,225,250,93
699,book,,260,234,260,97
700,book,,253,228,253,94
861,book,,1,1,1,1
856,book,,101,91,101,45
862,book,,1,1,1,1
863,book,,1,1,1,1
864,book,,1,1,1,1
865,book,,1,1,1,1
826,book,,65,59,65,29
845,book,,65,59,65,29
847,book,,65,59,65,29
855,book,,87,78,87,39
894,book,,375,338,375,165
895,book,,395,356,395,174
896,book,,410,369,410,181
897,book,,425,383,425,187
898,book,,445,401,445,196
931,book,,515,464,515,227
932,book,,535,482,535,236
933,book,,545,491,545,240
6,book,,345,311,345,152
7,book,,375,338,375,165
8,book,,395,356,395,174
9,book,,400,360,400,176
10,book,,420,378,420,185
3,book,,325,293,325,143
11,book,,485,437,485,214
12,book,,500,450,500,220
94,book,,460,414,460,203
989,book,,540,486,540,238
95,book,,470,423,470,207
990,book,,560,504,560,247
96,book,,479,431,479,211
991,book,,575,518,575,253
1040,book,,290,261,290,145
1041,book,,330,297,330,165
1042,book,,390,351,390,195
1043,book,,410,369,410,205
1044,book,,430,387,430,205
97,book,,290,261,290,73
98,book,,330,297,330,83
99,book,,390,351,390,98
100,book,,410,369,410,103
101,book,,430,387,430,108
934,book,,385,347,385,170
935,book,,395,356,395,174
899,book,,440,396,440,194
900,book,,440,396,440,198
936,book,,460,414,460,203
81,book,,310,279,310,137
82,book,,320,288,320,141
83,book,,355,320,355,156
84,book,,380,342,380,167
85,book,,395,356,395,174
473,book,,375,338,375,94
474,book,,400,360,400,100
342,book,,445,401,445,112
343,book,,475,428,475,119
344,book,,500,450,500,125
957,book,,230,207,230,101
958,book,,270,243,270,119
959,book,,310,279,310,137
960,book,,350,315,350,154
961,book,,390,351,390,172
962,book,,415,374,415,183
963,book,,445,401,445,112
964,book,,445,401,445,196
326,book,,330,297,330,83
327,book,,340,306,340,85
328,book,,350,315,350,88
329,book,,360,324,360,90
330,book,,360,324,360,90
331,book,,385,347,385,97
332,book,,390,351,390,98
333,book,,395,356,395,99
5,book,,100,90,100,44
860,book,,750,675,750,330
839,book,,155,140,155,39
840,book,,155,140,155,39
841,book,,155,140,155,39
842,book,,155,140,155,39
843,book,,155,140,155,39
701,book,,195,176,195,86
901,book,,340,306,340,150
902,book,,375,338,375,165
907,book,,425,383,425,187
908,book,,445,401,445,196
903,book,,455,410,455,200
36,book,,310,279,310,137
37,book,,325,293,325,143
38,book,,375,338,375,165
39,book,,380,342,380,167
40,book,,385,347,385,170
866,book,,180,162,180,79
867,book,,200,180,200,88
868,book,,200,180,200,88
869,book,,220,198,220,97
870,book,,220,198,220,97
871,book,,230,207,230,101
872,book,,230,207,230,101
873,book,,240,216,240,106
57,book,,195,176,195,49
382,book,,235,212,235,59
58,book,,220,198,220,55
59,book,,235,212,235,59
60,book,,240,216,240,60
61,book,,250,225,250,63
62,book,,250,225,250,63
63,book,,250,225,250,63
64,book,,260,234,260,65
380,book,,235,212,235,59
1007,book,,280,252,280,123
1008,book,,270,243,270,119
527,book,,1995,1796,1995,779
528,book,,2095,1886,2095,524
529,book,,2145,1931,2145,537
