Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Short Answer Questions (QPG),What clothes are worn to keep warm on a cold day?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Very Short Answer Questions 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Short Answer Questions (QPG),How does it feel in summer?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Very Short Answer Questions 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Short Answer Questions (QPG),What do you wear over your clothes on a rainy day?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Very Short Answer Questions 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Short Answer Questions (QPG),What do you mostly wear to a birthday party?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Very Short Answer Questions 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Short Answer Questions (QPG),Name the three major seasons.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Very Short Answer Questions 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Short Answer Questions (QPG),What is worn on hands to keep warm in winters?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Very Short Answer Questions 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Short Answer Questions (QPG),Name two clothes you wear in summer.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Very Short Answer Questions 10,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),Why do we need to wear clothes?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 1 ,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),What happens in summer?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),Write about the winter season.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),What kind of clothes do we wear in the rainy season?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),What is a uniform?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),Where can we get silk from?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),What are the favourite clothes you were? Give one reason.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),What kind of clothes should we wear all the time?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),What are formal clothes?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),Why are uniforms important?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 CHAPTER 6 CLOTHES Test Paper Generator Short Answer Questions 10,1
