Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 5,Integrated Subjects,Rosemary,39,Sem 02 - Mathematics : Chapter 5 Temperature,1,39
CBSE,Class 5,Integrated Subjects,Rosemary,40,Sem 02 - Mathematics : Chapter 6 Time,1,40
CBSE,Class 5,Integrated Subjects,Rosemary,41,Sem 02 - Mathematics : Chapter 7 Money,1,41
CBSE,Class 5,Integrated Subjects,Rosemary,42,Sem 02 - Mathematics : Chapter 8 Data Handling,1,42
CBSE,Class 5,Integrated Subjects,Rosemary,43,Sem 02 - Science : Chapter 1 Safety and First Aid,1,43
CBSE,Class 5,Integrated Subjects,Rosemary,44,"Sem 02 - Science : Chapter 2 Solid, Liquids and Gases",1,44
CBSE,Class 5,Integrated Subjects,Rosemary,45,"Sem 02 - Science : Chapter 3 Force, Energy and Simple Machines",1,45
CBSE,Class 5,Integrated Subjects,Rosemary,46,Sem 02 - Science : Chapter 4 Air and Water,1,46
CBSE,Class 5,Integrated Subjects,Rosemary,47,Sem 02 - Science : Chapter 5 Natural Disasters,1,47
CBSE,Class 5,Integrated Subjects,Rosemary,48,"Sem 02 - Science : Chapter 6 The Earth, the Sun and the Moon",1,48
CBSE,Class 5,Integrated Subjects,Rosemary,49,Sem 02 - Social Studies : Chapter 1 The Northern Plains,1,49
CBSE,Class 5,Integrated Subjects,Rosemary,50,Sem 02 - Social Studies : Chapter 2 The Deccan Plateau,1,50
CBSE,Class 5,Integrated Subjects,Rosemary,51,Sem 02 - Social Studies : Chapter 3 The Coastal Plains of India,1,51
CBSE,Class 5,Integrated Subjects,Rosemary,52,Sem 02 - Social Studies : Chapter 4 The Thar Desert,1,52
CBSE,Class 5,Integrated Subjects,Rosemary,53,Sem 02 - Social Studies : Chapter 5 Means of Transport,1,53
CBSE,Class 5,Integrated Subjects,Rosemary,54,Sem 02 - Social Studies : Chapter 6 Means of Communication,1,54
CBSE,Class 5,Integrated Subjects,Rosemary,55,Sem 02 - Social Studies : Chapter 7 India and the United Nations,1,55
CBSE,Class 5,Integrated Subjects,Rosemary,56,Sem 02 - Social Studies : Chapter 8 Water,1,56
