Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Short Answer Questions (QPG),What is the difference between  neighbourhood and neighbours.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Short Answer Questions 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Short Answer Questions (QPG),Write a note about the market.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Short Answer Questions 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Short Answer Questions (QPG),What is a fire station?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Short Answer Questions 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Short Answer Questions (QPG),What should you do in school?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Short Answer Questions 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Short Answer Questions (QPG), What do you learn in a school?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Short Answer Questions 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Short Answer Questions (QPG),Which shops are there in your neighbourhood market?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Short Answer Questions 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Short Answer Questions (QPG),Write a note about the post office.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Short Answer Questions 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Fill in the blank (QPG),The place from where we buy things of daily needs is called a ________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Fill in the blanks 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Fill in the blank (QPG),We can get ______________from the post office.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Fill in the blanks 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Fill in the blank (QPG),The  ______________keep our neighbourhood safe. ,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Fill in the blanks 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Fill in the blank (QPG),We learn to ______________________in a school.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Fill in the blanks 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Fill in the blank (QPG)," Market, school and hospital are our _____________services.",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Fill in the blanks 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Fill in the blank (QPG),_________neighbours help us in times of need.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Fill in the blanks 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Fill in the blank (QPG), We take a bus to go somewhere from a ______________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Fill in the blanks 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 11 Neighbours and Neighbourhood,,,Fill in the blank (QPG),Whenever fire breaks out we call a ______________,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 1 Chapter 11 Neighbours and Neighbourhood Test Paper Generator Fill in the blanks 8,1
