Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 8,Social Science,Exploring Social Science,4,Chapter 4. Colonialism and Tribal Societies ,1,4
CBSE,Class 8,Social Science,Exploring Social Science,5,Chapter 5. The Revolt of 1857 ,1,5
CBSE,Class 8,Social Science,Exploring Social Science,6,Chapter 6. Educating and Civilising the People ,1,6
CBSE,Class 8,Social Science,Exploring Social Science,7,Chapter 7. Women and Reform ,1,7
CBSE,Class 8,Social Science,Exploring Social Science,8,Chapter 8. Caste and Reform ,1,8
CBSE,Class 8,Social Science,Exploring Social Science,9,Chapter 9. The National Movement : 1885-1919 ,1,9
CBSE,Class 8,Social Science,Exploring Social Science,10,Chapter 10. Fight for Indian Freedom: 1919-1947 ,1,10
CBSE,Class 8,Social Science,Exploring Social Science,11,Chapter 11. Resources - Their Types ,1,11
CBSE,Class 8,Social Science,Exploring Social Science,12,Chapter 12. Natural Resources - Land and Soil Resources ,1,12
CBSE,Class 8,Social Science,Exploring Social Science,13,Chapter 13. Water Resources ,1,13
CBSE,Class 8,Social Science,Exploring Social Science,14,Chapter 14. Natural Vegetation and Wildlife Resources ,1,14
CBSE,Class 8,Social Science,Exploring Social Science,15,Chapter 15. Agriculture ,1,15
CBSE,Class 8,Social Science,Exploring Social Science,16,Chapter 16. Industries ,1,16
CBSE,Class 8,Social Science,Exploring Social Science,17,Chapter 17. Human Resources ,1,17
CBSE,Class 8,Social Science,Exploring Social Science,18,Chapter 18. The Constitution: Its Chief Features ,1,18
CBSE,Class 8,Social Science,Exploring Social Science,19,Chapter 19. Understanding Secularism ,1,19
CBSE,Class 8,Social Science,Exploring Social Science,20,Chapter 20. The Indian Constitution: Fundamental Rights and Duties and Upliftment of the Marginalised Communities ,1,20
CBSE,Class 8,Social Science,Exploring Social Science,21,Chapter 21. The Indian Parliament: Need and Functions ,1,21
CBSE,Class 8,Social Science,Exploring Social Science,22,Chapter 22. Understanding Laws ,1,22
CBSE,Class 8,Social Science,Exploring Social Science,23,"Chapter 23. Role of President, Prime Minister and the Council of Ministers ",1,23
CBSE,Class 8,Social Science,Exploring Social Science,24,Chapter 24. The Judiciary ,1,24
CBSE,Class 8,Social Science,Exploring Social Science,25,Chapter 25. Understanding and Confronting Marginalisation ,1,25
CBSE,Class 8,Social Science,Exploring Social Science,26,Chapter 26. Public Facilities ,1,26
CBSE,Class 8,Social Science,Exploring Social Science,27,Chapter 27. Law and Social Justice,1,27
