Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),Name two flowering plants.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 1,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),Name two fruits that contain single seeds.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 2,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),Name two plants that have fibrous roots.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 3,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),Name two plants that have tap roots.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),List two uses of flowers at home.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),Name two creepers.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 6,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),Name two herbs.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 7,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),Name the components of the shoot system.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 8,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),Name two roots that store food that can be eaten.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 9,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Very Short Answer Questions (QPG),What is the use of flowers in temples?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Very Short Answer Questions 10,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),What are climbers?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 1 ,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),What do you understand by soil erosion?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 2,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),Draw a diagram of parts of a plant and label it.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 3,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),What are shrubs?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),Write down the functions of roots.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),State functions of a leaf.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 6,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),What is mid-vein in a leaf?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 7,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),Draw parts of a leaf and label it.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 8,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),What are creepers?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 9,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Short Answer Questions (QPG),What do you understand by herbs?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Short Answer Questions 10,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),___________________is the thick vein in the centre of the leaf.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 1,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),________________are called the food factory or the kitchen of the plant.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 2,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),__________grows below the ground and cannot be seen from outside.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 3,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),Roots absorb _______________ and water from the soil and transport them to the other parts of the plant.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),"Roots bind the soil together and thus, prevent_________________.",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),"Some plants, such as onion, wheat, grass, and rice, have __________ roots.",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 6,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),"Leaves prepare the food in the presence of sunlight, water, and air. This process is called ______________.",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 7,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),Some flowers such as ______________ store food and are edible.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 8,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),____________is made from the nectar of flowers.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 9,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Fill in the blank (QPG),_________ is obtained from the crocus flower.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Fill in the blanks 10,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),Differentiate between taproot and fibrous root.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 1,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),Differentiate between shrubs and herbs.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 2,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),Why are leaves important for plants?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 3,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),How do flowers make things look beautiful in everyday life?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),Name some parts of the plants that are edible. Give examples for each.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),Write down different parts of a leaf and describe each part.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 6,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),What does stem perform functions?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 7,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),"Name some flowers that bloom in the spring, summer and winter season respectively.",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 8,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),Differentiate between flowering and non-flowering plants.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 9,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 5- Plants,,,Long Answer Questions (QPG),How are climbers different from creepers?,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 5- Plants Test Paper Generator Long Answer Questions 10,1
