ID,Type,Variant,Physical price,Discount Physical Price,Ebook Price,Ebook Discount Price
112,book,1,340,306,340,170
113,book,1,345,311,345,172.5
114,book,1,350,315,350,175
115,book,1,375,338,375,187.5
116,book,1,385,347,385,192.5
117,book,1,395,356,395,197.5
692,book,1,210,189,210,105
251,book,1,360,324,360,180
252,book,1,425,383,425,212.5
253,book,1,425,383,425,212.5
254,book,1,425,383,425,212.5
1036,book,1,520,468,520,260
1035,book,1,495,446,495,247.5
978,book,1,495,446,495,247.5
977,book,1,495,446,495,247.5
983,book,1,595,536,595,297.5
984,book,1,595,536,595,297.5
975,book,1,655,590,655,327.5
976,book,1,655,590,655,327.5
985,book,1,695,626,695,347.5
986,book,1,695,626,695,347.5
987,book,1,695,626,695,347.5
988,book,1,695,626,695,347.5
979,book,1,390,351,390,195
980,book,1,390,351,390,195
981,book,1,415,374,415,207.5
982,book,1,415,374,415,207.5
626,book,1,160,144,160,80
627,book,1,200,180,200,100
628,book,1,155,140,155,77.5
629,book,1,155,140,155,77.5
630,book,1,155,140,155,77.5
614,book,1,170,153,170,85
615,book,1,185,167,185,92.5
611,book,1,180,162,180,90
617,book,1,155,140,155,77.5
623,book,1,160,144,160,80
619,book,1,155,140,155,77.5
621,book,1,160,144,160,80
625,book,1,165,149,165,82.5
618,book,1,195,176,195,97.5
620,book,1,195,176,195,97.5
622,book,1,195,176,195,97.5
624,book,1,195,176,195,97.5
613,book,1,185,167,185,92.5
616,book,1,185,167,185,92.5
612,book,1,170,153,170,85
635,book,1,195,176,195,97.5
632,book,1,195,176,195,97.5
633,book,1,195,176,195,97.5
634,book,1,195,176,195,97.5
631,book,1,180,162,180,90
1048,book,1,100,90,100,50
593,book,1,225,203,225,112.5
594,book,1,235,212,235,117.5
595,book,1,260,234,260,130
596,book,1,260,234,260,130
597,book,1,270,243,270,135
598,book,1,310,279,310,155
599,book,1,310,279,310,155
600,book,1,310,279,310,155
590,book,1,175,158,175,87.5
591,book,1,175,158,175,87.5
592,book,1,175,158,175,87.5
410,book,1,450,405,450,225
409,book,1,395,356,395,197.5
428,book,1,395,356,395,197.5
430,book,1,400,360,400,200
431,book,1,400,360,400,200
432,book,1,405,365,405,202.5
433,book,1,415,374,415,207.5
434,book,1,410,369,410,205
435,book,1,430,387,430,215
436,book,1,435,392,435,217.5
437,book,1,430,387,430,215
438,book,1,440,396,440,220
439,book,1,445,401,445,222.5
440,book,1,435,392,435,217.5
442,book,1,450,405,450,225
444,book,1,455,410,455,227.5
445,book,1,445,401,445,222.5
804,book,1,123,111,123,61.5
803,book,1,160,144,160,80
480,book,1,260,234,260,130
481,book,1,292,263,292,146
482,book,1,370,333,370,185
483,book,1,390,351,390,195
484,book,1,415,374,415,207.5
485,book,1,455,410,455,227.5
486,book,1,465,419,465,232.5
487,book,1,485,437,485,242.5
684,book,1,100,90,100,50
685,book,1,110,99,110,55
686,book,1,120,108,120,60
687,book,1,130,117,130,65
688,book,1,140,126,140,70
689,book,1,140,126,140,70
690,book,1,140,126,140,70
691,book,1,145,131,145,72.5
1010,book,1,590,531,590,295
1009,book,1,590,531,590,295
807,book,1,425,383,425,212.5
808,book,1,435,392,435,217.5
499,book,1,345,311,345,172.5
500,book,1,355,320,355,177.5
501,book,1,365,329,365,182.5
668,book,1,420,378,420,210
441,book,1,505,455,505,252.5
443,book,1,510,459,510,255
457,book,1,260,234,260,130
458,book,1,260,234,260,130
453,book,1,285,257,285,142.5
452,book,1,265,239,265,132.5
1050,book,1,1,1,1,0.5
455,book,1,250,225,250,125
503,book,1,165,149,165,82.5
449,book,1,140,126,140,70
448,book,1,130,117,130,65
502,book,1,310,279,310,155
450,book,1,200,180,200,100
454,book,1,295,266,295,147.5
451,book,1,225,203,225,112.5
1051,book,1,1,1,1,0.5
770,book,1,125,113,125,62.5
769,book,1,125,113,125,62.5
582,book,1,390,351,390,195
583,book,1,405,365,405,202.5
584,book,1,405,365,405,202.5
585,book,1,410,369,410,205
586,book,1,410,369,410,205
587,book,1,430,387,430,215
588,book,1,430,387,430,215
589,book,1,430,387,430,215
579,book,1,330,297,330,165
580,book,1,350,315,350,175
581,book,1,355,320,355,177.5
118,book,1,275,248,275,137.5
119,book,1,275,248,275,137.5
120,book,1,275,248,275,137.5
121,book,1,300,270,300,150
122,book,1,300,270,300,150
123,book,1,325,293,325,162.5
124,book,1,325,293,325,162.5
125,book,1,325,293,325,162.5
174,book,1,220,198,220,110
175,book,1,245,221,245,122.5
176,book,1,335,302,335,167.5
177,book,1,335,302,335,167.5
178,book,1,360,324,360,180
179,book,1,400,360,400,200
180,book,1,415,374,415,207.5
181,book,1,415,374,415,207.5
41,book,1,235,212,235,117.5
42,book,1,265,239,265,132.5
43,book,1,295,266,295,147.5
44,book,1,315,284,315,157.5
45,book,1,315,284,315,157.5
46,book,1,354,319,354,177
47,book,1,375,338,375,187.5
48,book,1,385,347,385,192.5
158,book,1,270,243,270,135
159,book,1,290,261,290,145
160,book,1,365,329,365,182.5
162,book,1,410,369,410,205
163,book,1,470,423,470,235
164,book,1,495,446,495,247.5
165,book,1,495,446,495,247.5
833,book,1,390,351,390,195
255,book,1,325,293,325,162.5
256,book,1,335,302,335,167.5
257,book,1,325,293,325,162.5
993,book,1,380,342,380,190
258,book,1,325,293,325,162.5
994,book,1,390,351,390,195
259,book,1,325,293,325,162.5
995,book,1,395,356,395,197.5
260,book,1,325,293,325,162.5
887,book,1,375,338,375,187.5
261,book,1,325,293,325,162.5
888,book,1,395,356,395,197.5
262,book,1,325,293,325,162.5
930,book,1,395,356,395,197.5
150,book,1,115,104,115,57.5
151,book,1,150,135,150,75
152,book,1,190,171,190,95
153,book,1,195,176,195,97.5
154,book,1,205,185,205,102.5
155,book,1,220,198,220,110
156,book,1,230,207,230,115
157,book,1,235,212,235,117.5
702,book,1,149,134,149,74.5
703,book,1,149,134,149,74.5
704,book,1,149,134,149,74.5
705,book,1,149,134,149,74.5
706,book,1,149,134,149,74.5
707,book,1,179,161,179,89.5
708,book,1,179,161,179,89.5
709,book,1,179,161,179,89.5
795,book,1,235,212,235,117.5
796,book,1,250,225,250,125
797,book,1,250,225,250,125
166,book,1,115,104,115,57.5
167,book,1,115,104,115,57.5
168,book,1,130,117,130,65
169,book,1,135,122,135,67.5
170,book,1,140,126,140,70
171,book,1,155,140,155,77.5
172,book,1,155,140,155,77.5
173,book,1,155,140,155,77.5
334,book,1,220,198,220,110
335,book,1,230,207,230,115
336,book,1,255,230,255,127.5
337,book,1,260,234,260,130
338,book,1,265,239,265,132.5
339,book,1,305,275,305,152.5
340,book,1,310,279,310,155
341,book,1,310,279,310,155
744,book,1,120,108,120,60
745,book,1,120,108,120,60
746,book,1,140,126,140,70
747,book,1,140,126,140,70
748,book,1,145,131,145,72.5
749,book,1,150,135,150,75
750,book,1,155,140,155,77.5
751,book,1,155,140,155,77.5
392,book,1,175,158,175,87.5
393,book,1,180,162,180,90
394,book,1,205,185,205,102.5
395,book,1,205,185,205,102.5
396,book,1,220,198,220,110
397,book,1,270,243,270,135
398,book,1,280,252,280,140
399,book,1,289,260,289,144.5
323,book,1,305,275,305,152.5
324,book,1,325,293,325,162.5
325,book,1,334,301,334,167
383,book,1,174,157,174,87
384,book,1,195,176,195,97.5
385,book,1,220,198,220,110
386,book,1,260,234,260,130
388,book,1,255,230,255,127.5
423,book,1,170,153,170,85
415,book,1,125,113,125,62.5
417,book,1,133,120,133,66.5
418,book,1,141,127,141,70.5
420,book,1,154,139,154,77
948,book,1,350,315,350,175
949,book,1,380,342,380,190
950,book,1,390,351,390,195
753,book,1,345,311,345,172.5
229,book,1,265,239,265,132.5
230,book,1,285,257,285,142.5
231,book,1,295,266,295,147.5
752,book,1,340,306,340,170
918,book,1,370,333,370,185
919,book,1,385,347,385,192.5
920,book,1,415,374,415,207.5
921,book,1,440,396,440,220
922,book,1,460,414,460,230
54,book,1,370,333,370,185
937,book,1,440,396,440,220
55,book,1,380,342,380,190
938,book,1,455,410,455,227.5
56,book,1,390,351,390,195
939,book,1,485,437,485,242.5
49,book,1,295,266,295,147.5
50,book,1,305,275,305,152.5
51,book,1,325,293,325,162.5
52,book,1,340,306,340,170
53,book,1,355,320,355,177.5
693,book,1,179,161,179,89.5
694,book,1,179,161,179,89.5
695,book,1,189,170,189,94.5
696,book,1,195,176,195,97.5
697,book,1,195,176,195,97.5
126,book,1,225,203,225,112.5
127,book,1,250,225,250,125
128,book,1,260,234,260,130
129,book,1,275,248,275,137.5
130,book,1,310,279,310,155
131,book,1,320,288,320,160
132,book,1,320,288,320,160
133,book,1,330,297,330,165
134,book,1,195,176,195,97.5
135,book,1,210,189,210,105
136,book,1,260,234,260,130
137,book,1,280,252,280,140
138,book,1,280,252,280,140
139,book,1,335,302,335,167.5
140,book,1,350,315,350,175
141,book,1,365,329,365,182.5
1006,book,1,510,459,510,255
1005,book,1,560,504,560,280
31,book,1,435,392,435,217.5
30,book,1,420,378,420,210
33,book,1,445,401,445,222.5
32,book,1,375,338,375,187.5
35,book,1,440,396,440,220
34,book,1,475,428,475,237.5
142,book,1,200,180,200,100
143,book,1,220,198,220,110
144,book,1,260,234,260,130
145,book,1,270,243,270,135
146,book,1,280,252,280,140
147,book,1,295,266,295,147.5
148,book,1,310,279,310,155
149,book,1,310,279,310,155
926,book,1,240,216,240,120
909,book,1,265,239,265,132.5
884,book,1,315,284,315,157.5
885,book,1,330,297,330,165
886,book,1,330,297,330,165
927,book,1,360,324,360,180
928,book,1,365,329,365,182.5
929,book,1,365,329,365,182.5
781,book,1,125,113,125,62.5
195,book,1,185,167,185,92.5
204,book,1,205,185,205,102.5
196,book,1,205,185,205,102.5
197,book,1,250,225,250,125
198,book,1,260,234,260,130
199,book,1,270,243,270,135
200,book,1,295,266,295,147.5
201,book,1,300,270,300,150
202,book,1,300,270,300,150
203,book,1,205,185,205,102.5
800,book,1,85,77,85,42.5
802,book,1,105,95,105,52.5
799,book,1,80,72,80,40
801,book,1,90,81,90,45
182,book,1,355,320,355,177.5
183,book,1,375,338,375,187.5
184,book,1,395,356,395,197.5
185,book,1,400,360,400,200
186,book,1,420,378,420,210
771,book,1,96,86,96,48
772,book,1,104,94,104,52
773,book,1,132,119,132,66
774,book,1,140,126,140,70
775,book,1,148,133,148,74
782,book,1,250,225,250,125
783,book,1,270,243,270,135
834,book,1,170,153,170,85
835,book,1,170,153,170,85
836,book,1,180,162,180,90
837,book,1,180,162,180,90
838,book,1,195,176,195,97.5
734,book,1,190,171,190,95
735,book,1,210,189,210,105
736,book,1,230,207,230,115
737,book,1,240,216,240,120
738,book,1,250,225,250,125
739,book,1,165,149,165,82.5
740,book,1,285,257,285,142.5
741,book,1,285,257,285,142.5
726,book,1,495,446,495,247.5
727,book,1,525,473,525,262.5
730,book,1,580,522,580,290
729,book,1,580,522,580,290
728,book,1,375,338,375,187.5
566,book,1,215,194,215,107.5
567,book,1,220,198,220,110
653,book,1,305,275,305,152.5
648,book,1,168,151,168,84
646,book,1,245,221,245,122.5
784,book,1,140,126,140,70
640,book,1,245,221,245,122.5
671,book,1,315,284,315,157.5
785,book,1,150,135,150,75
786,book,1,150,135,150,75
651,book,1,245,221,245,122.5
787,book,1,130,117,130,65
788,book,1,130,117,130,65
649,book,1,210,189,210,105
779,book,1,125,113,125,62.5
652,book,1,125,113,125,62.5
789,book,1,160,144,160,80
776,book,1,325,293,325,162.5
778,book,1,215,194,215,107.5
790,book,1,140,126,140,70
650,book,1,290,261,290,145
791,book,1,170,153,170,85
792,book,1,190,171,190,95
647,book,1,190,171,190,95
673,book,1,315,284,315,157.5
777,book,1,225,203,225,112.5
793,book,1,150,135,150,75
508,book,1,320,288,320,160
504,book,1,195,176,195,97.5
505,book,1,205,185,205,102.5
506,book,1,220,198,220,110
507,book,1,280,252,280,140
479,book,1,268,241,268,134
475,book,1,225,203,225,112.5
476,book,1,225,203,225,112.5
477,book,1,305,275,305,152.5
478,book,1,340,306,340,170
513,book,1,360,324,360,180
509,book,1,205,185,205,102.5
510,book,1,215,194,215,107.5
511,book,1,265,239,265,132.5
512,book,1,340,306,340,170
1029,book,1,715,429,715,357.5
1028,book,1,530,318,530,265
1026,book,1,495,297,495,247.5
1027,book,1,680,408,680,340
1024,book,1,495,297,495,247.5
1025,book,1,680,408,680,340
656,book,1,165,149,165,82.5
657,book,1,190,171,190,95
655,book,1,266,239,266,133
654,book,1,160,144,160,80
533,book,1,276,221,276,138
531,book,1,270,216,270,135
536,book,1,330,264,330,165
543,book,1,255,204,255,127.5
535,book,1,300,240,300,150
544,book,1,285,228,285,142.5
537,book,1,320,256,320,160
540,book,1,295,236,295,147.5
538,book,1,270,216,270,135
542,book,1,195,156,195,97.5
532,book,1,300,240,300,150
534,book,1,320,256,320,160
539,book,1,295,236,295,147.5
545,book,1,215,172,215,107.5
541,book,1,195,156,195,97.5
546,book,1,399,319,399,199.5
572,book,1,155,140,155,77.5
570,book,1,170,153,170,85
571,book,1,140,126,140,70
568,book,1,220,198,220,110
569,book,1,165,149,165,82.5
205,book,1,250,225,250,125
206,book,1,275,248,275,137.5
207,book,1,295,266,295,147.5
208,book,1,315,284,315,157.5
209,book,1,325,293,325,162.5
210,book,1,355,320,355,177.5
211,book,1,365,329,365,182.5
212,book,1,380,342,380,190
637,book,1,475,428,475,237.5
965,book,1,210,189,210,105
213,book,1,175,158,175,87.5
966,book,1,225,203,225,112.5
214,book,1,190,171,190,95
967,book,1,270,243,270,135
215,book,1,230,207,230,115
968,book,1,290,261,290,145
216,book,1,250,225,250,125
969,book,1,305,275,305,152.5
217,book,1,265,239,265,132.5
970,book,1,355,320,355,177.5
218,book,1,355,320,355,177.5
971,book,1,375,338,375,187.5
219,book,1,325,293,325,162.5
972,book,1,385,347,385,192.5
220,book,1,385,347,385,192.5
459,book,1,245,221,245,122.5
463,book,1,285,257,285,142.5
460,book,1,260,234,260,130
461,book,1,280,252,280,140
462,book,1,290,261,290,145
1011,book,1,470,423,470,235
1037,book,1,495,446,495,247.5
672,book,1,255,230,255,127.5
575,book,1,395,356,395,197.5
576,book,1,465,419,465,232.5
889,book,1,465,419,465,232.5
1033,book,1,360,324,360,180
811,book,1,360,324,360,180
812,book,1,410,369,410,205
822,book,1,430,387,430,215
821,book,1,365,329,365,182.5
639,book,1,425,383,425,212.5
828,book,1,285,257,285,142.5
827,book,1,250,225,250,125
809,book,1,425,383,425,212.5
810,book,1,495,446,495,247.5
890,book,1,595,536,595,297.5
1022,book,1,495,446,495,247.5
1039,book,1,105,95,105,52.5
1038,book,1,210,189,210,105
794,book,1,200,180,200,100
636,book,1,220,198,220,110
766,book,1,335,302,335,167.5
767,book,1,355,320,355,177.5
768,book,1,385,347,385,192.5
1046,book,1,430,387,430,215
1045,book,1,425,383,425,212.5
610,book,1,430,387,430,215
609,book,1,425,383,425,212.5
820,book,1,210,189,210,105
819,book,1,226,203,226,113
815,book,1,340,306,340,170
816,book,1,375,338,375,187.5
823,book,1,498,448,498,249
824,book,1,565,509,565,282.5
641,book,1,360,324,360,180
829,book,1,350,315,350,175
830,book,1,350,315,350,175
638,book,1,355,320,355,177.5
573,book,1,250,225,250,125
574,book,1,320,288,320,160
102,book,1,175,158,175,87.5
103,book,1,185,167,185,92.5
104,book,1,230,207,230,115
105,book,1,240,216,240,120
106,book,1,250,225,250,125
107,book,1,260,234,260,130
108,book,1,265,239,265,132.5
109,book,1,265,239,265,132.5
732,book,1,260,234,260,130
731,book,1,260,234,260,130
466,book,1,190,171,190,95
467,book,1,205,185,205,102.5
468,book,1,225,203,225,112.5
469,book,1,235,212,235,117.5
470,book,1,240,216,240,120
21,book,1,325,293,325,162.5
951,book,1,390,351,390,195
22,book,1,325,293,325,162.5
952,book,1,390,351,390,195
23,book,1,325,293,325,162.5
953,book,1,395,356,395,197.5
24,book,1,345,311,345,172.5
910,book,1,415,374,415,207.5
25,book,1,355,320,355,177.5
911,book,1,425,383,425,212.5
26,book,1,365,329,365,182.5
912,book,1,435,392,435,217.5
27,book,1,345,311,345,172.5
954,book,1,415,374,415,207.5
28,book,1,345,311,345,172.5
955,book,1,425,383,425,212.5
29,book,1,355,320,355,177.5
956,book,1,435,392,435,217.5
243,book,1,250,225,250,125
1014,book,1,320,288,320,160
244,book,1,275,248,275,137.5
1015,book,1,350,315,350,175
245,book,1,305,275,305,152.5
1016,book,1,385,347,385,192.5
246,book,1,315,284,315,157.5
1017,book,1,405,365,405,202.5
247,book,1,325,293,325,162.5
1018,book,1,415,374,415,207.5
248,book,1,420,378,420,210
1019,book,1,520,468,520,260
249,book,1,435,392,435,217.5
1020,book,1,535,482,535,267.5
250,book,1,455,410,455,227.5
1021,book,1,555,500,555,277.5
465,book,1,345,311,345,172.5
674,book,1,260,234,260,130
665,book,1,270,243,270,135
666,book,1,280,252,280,140
464,book,1,340,306,340,170
854,book,1,200,180,200,100
825,book,1,65,59,65,32.5
844,book,1,65,59,65,32.5
846,book,1,65,59,65,32.5
853,book,1,143,129,143,71.5
805,book,1,318,286,318,159
806,book,1,318,286,318,159
879,book,1,440,396,440,220
880,book,1,450,405,450,225
881,book,1,475,428,475,237.5
882,book,1,485,437,485,242.5
883,book,1,495,446,495,247.5
923,book,1,535,482,535,267.5
924,book,1,545,491,545,272.5
925,book,1,555,500,555,277.5
13,book,1,390,351,390,195
14,book,1,400,360,400,200
15,book,1,450,405,450,225
16,book,1,450,405,450,225
17,book,1,460,414,460,230
18,book,1,485,437,485,242.5
19,book,1,500,450,500,250
20,book,1,510,459,510,255
601,book,1,135,122,135,67.5
602,book,1,135,122,135,67.5
603,book,1,140,126,140,70
604,book,1,144,130,144,72
605,book,1,144,130,144,72
606,book,1,158,142,158,79
607,book,1,158,142,158,79
608,book,1,158,142,158,79
299,book,1,240,216,240,120
300,book,1,245,221,245,122.5
301,book,1,250,225,250,125
302,book,1,260,234,260,130
303,book,1,270,243,270,135
304,book,1,280,252,280,140
305,book,1,285,257,285,142.5
306,book,1,295,266,295,147.5
757,book,1,120,108,120,60
758,book,1,120,108,120,60
759,book,1,120,108,120,60
760,book,1,120,108,120,60
761,book,1,120,108,120,60
762,book,1,135,122,135,67.5
763,book,1,135,122,135,67.5
764,book,1,135,122,135,67.5
307,book,1,215,194,215,107.5
308,book,1,220,198,220,110
309,book,1,235,212,235,117.5
310,book,1,245,221,245,122.5
311,book,1,250,225,250,125
312,book,1,255,230,255,127.5
313,book,1,255,230,255,127.5
314,book,1,255,230,255,127.5
221,book,1,265,239,265,132.5
222,book,1,285,257,285,142.5
223,book,1,365,329,365,182.5
224,book,1,365,329,365,182.5
225,book,1,365,329,365,182.5
226,book,1,430,387,430,215
227,book,1,430,387,430,215
228,book,1,430,387,430,215
547,book,1,220,198,220,110
548,book,1,240,216,240,120
549,book,1,270,243,270,135
550,book,1,280,252,280,140
551,book,1,290,261,290,145
552,book,1,315,284,315,157.5
553,book,1,315,284,315,157.5
554,book,1,315,284,315,157.5
658,book,1,1720,1548,1720,860
659,book,1,1840,1656,1840,920
660,book,1,2120,1908,2120,1060
661,book,1,2200,1980,2200,1100
662,book,1,2280,2052,2280,1140
798,book,1,180,162,180,90
65,book,1,117,105,117,58.5
66,book,1,142,128,142,71
67,book,1,215,194,215,107.5
68,book,1,228,205,228,114
69,book,1,240,216,240,120
70,book,1,275,248,275,137.5
71,book,1,280,252,280,140
72,book,1,290,261,290,145
940,book,1,155,140,155,77.5
941,book,1,195,176,195,97.5
942,book,1,280,252,280,140
943,book,1,299,269,299,149.5
944,book,1,325,293,325,162.5
945,book,1,375,338,375,187.5
946,book,1,385,347,385,192.5
947,book,1,375,338,375,187.5
356,book,1,140,126,140,70
357,book,1,155,140,155,77.5
358,book,1,140,126,140,70
359,book,1,140,126,140,70
360,book,1,140,126,140,70
361,book,1,145,131,145,72.5
362,book,1,145,131,145,72.5
363,book,1,160,144,160,80
364,book,1,185,167,185,92.5
365,book,1,210,189,210,105
366,book,1,210,189,210,105
367,book,1,155,140,155,77.5
368,book,1,155,140,155,77.5
369,book,1,160,144,160,80
345,book,1,139,125,139,69.5
346,book,1,139,125,139,69.5
347,book,1,195,176,195,97.5
348,book,1,195,176,195,97.5
349,book,1,195,176,195,97.5
350,book,1,195,176,195,97.5
351,book,1,205,185,205,102.5
352,book,1,200,180,200,100
371,book,1,135,122,135,67.5
372,book,1,145,131,145,72.5
374,book,1,150,135,150,75
353,book,1,118,106,118,59
354,book,1,125,113,125,62.5
355,book,1,125,113,125,62.5
378,book,1,185,167,185,92.5
379,book,1,195,176,195,97.5
381,book,1,205,185,205,102.5
271,book,1,90,81,90,45
272,book,1,105,95,105,52.5
273,book,1,110,99,110,55
274,book,1,125,113,125,62.5
275,book,1,130,117,130,65
276,book,1,140,126,140,70
277,book,1,145,131,145,72.5
278,book,1,160,144,160,80
667,book,1,305,275,305,152.5
874,book,1,385,347,385,192.5
875,book,1,399,359,399,199.5
876,book,1,430,387,430,215
877,book,1,445,401,445,222.5
878,book,1,450,405,450,225
904,book,1,415,374,415,207.5
905,book,1,425,383,425,212.5
906,book,1,435,392,435,217.5
491,book,1,340,306,340,170
492,book,1,355,320,355,177.5
493,book,1,380,342,380,190
494,book,1,395,356,395,197.5
495,book,1,395,356,395,197.5
496,book,1,415,374,415,207.5
497,book,1,420,378,420,210
498,book,1,420,378,420,210
718,book,1,85,77,85,42.5
719,book,1,95,86,95,47.5
720,book,1,105,95,105,52.5
721,book,1,105,95,105,52.5
722,book,1,125,113,125,62.5
723,book,1,125,113,125,62.5
724,book,1,135,122,135,67.5
725,book,1,135,122,135,67.5
73,book,1,370,333,370,185
74,book,1,385,347,385,192.5
75,book,1,405,365,405,202.5
76,book,1,420,378,420,210
77,book,1,420,378,420,210
78,book,1,430,387,430,215
79,book,1,435,392,435,217.5
80,book,1,435,392,435,217.5
663,book,1,295,266,295,147.5
577,book,1,440,396,440,220
578,book,1,405,365,405,202.5
675,book,1,115,104,115,57.5
676,book,1,140,126,140,70
677,book,1,185,167,185,92.5
678,book,1,200,180,200,100
679,book,1,200,180,200,100
680,book,1,220,198,220,110
681,book,1,235,212,235,117.5
682,book,1,250,225,250,125
370,book,1,150,135,150,75
373,book,1,155,140,155,77.5
375,book,1,155,140,155,77.5
376,book,1,160,144,160,80
377,book,1,165,149,165,82.5
519,book,1,269,242,269,134.5
817,book,1,310,279,310,155
818,book,1,315,284,315,157.5
86,book,1,380,342,380,190
87,book,1,385,347,385,192.5
88,book,1,415,374,415,207.5
89,book,1,435,392,435,217.5
90,book,1,445,401,445,222.5
91,book,1,475,428,475,237.5
92,book,1,485,437,485,242.5
93,book,1,495,446,495,247.5
742,book,1,220,198,220,110
743,book,1,240,216,240,120
520,book,1,349,314,349,174.5
521,book,1,299,269,299,149.5
522,book,1,299,269,299,149.5
523,book,1,299,269,299,149.5
515,book,1,285,257,285,142.5
516,book,1,275,248,275,137.5
518,book,1,249,224,249,124.5
517,book,1,299,269,299,149.5
315,book,1,180,162,180,90
316,book,1,195,176,195,97.5
317,book,1,210,189,210,105
318,book,1,210,189,210,105
319,book,1,210,189,210,105
320,book,1,225,203,225,112.5
321,book,1,230,207,230,115
322,book,1,235,212,235,117.5
848,book,1,195,176,195,97.5
849,book,1,202,182,202,101
850,book,1,209,188,209,104.5
851,book,1,218,196,218,109
852,book,1,225,203,225,112.5
408,book,1,535,482,535,267.5
411,book,1,540,486,540,270
412,book,1,555,500,555,277.5
413,book,1,555,500,555,277.5
414,book,1,595,536,595,297.5
416,book,1,595,536,595,297.5
419,book,1,640,576,640,320
421,book,1,640,576,640,320
422,book,1,655,590,655,327.5
424,book,1,655,590,655,327.5
472,book,1,315,284,315,157.5
471,book,1,305,275,305,152.5
187,book,1,345,311,345,172.5
188,book,1,380,342,380,190
189,book,1,395,356,395,197.5
190,book,1,400,360,400,200
191,book,1,400,360,400,200
192,book,1,440,396,440,220
193,book,1,440,396,440,220
194,book,1,440,396,440,220
400,book,1,214,193,214,107
401,book,1,234,211,234,117
402,book,1,274,247,274,137
403,book,1,285,257,285,142.5
404,book,1,290,261,290,145
405,book,1,320,288,320,160
406,book,1,325,293,325,162.5
407,book,1,325,293,325,162.5
698,book,1,250,225,250,125
699,book,1,260,234,260,130
700,book,1,253,228,253,126.5
861,book,1,1,1,1,0.5
856,book,1,101,91,101,50.5
862,book,1,1,1,1,0.5
863,book,1,1,1,1,0.5
864,book,1,1,1,1,0.5
865,book,1,1,1,1,0.5
826,book,1,65,59,65,32.5
845,book,1,65,59,65,32.5
847,book,1,65,59,65,32.5
855,book,1,87,78,87,43.5
894,book,1,375,338,375,187.5
