Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),What is the main process by which plants make food?,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 1,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),What are the two main gases plants take in and release during photosynthesis?,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 2,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),What is the difference between a taproot and a fibrous root?,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 3,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),"Give two examples of trees, shrubs, and herbs.",Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 4,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),What are the climbing structures found in climber plants?,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 5,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),What is the green pigment in leaves called?,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 6,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),What are the parts of a leaf?,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 7,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),What are the tiny holes on the underside of leaves called?,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 8,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),What happens to the part of a leaf covered during an experiment to test the need for sunlight in photosynthesis?,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 9,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Short Answer Questions (QPG),What are some factors that can affect the time of bloom in flowers?,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Short Answer Questions (QPG) 10,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),The process by which plants exchange gases with the atmosphere is called _________. ,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 1,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),The stalk of a leaf is called a _________.,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 2,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),The mid vein of a leaf is also known as the _________.,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 3,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),Plants store excess food in the form of _________. ,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 4,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),The colourful parts of a plant that grow all around us are called _________. ,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 5,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),Plants use _______ to break down food and derive energy. ,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 6,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),________ is the process of preparing food by the leaf. ,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 7,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),The broad flat part of a leaf is called the leaf ______.,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 8,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),"________ plants have a thick, woody stem called a trunk. ",Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 9,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Fill in the blank (QPG),"The deepest root is found in the Wild Fig tree at Echo Caves, in ______ Africa.",Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Fill in the blank (QPG) 10,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Long Answer Questions (QPG),"(i) Explain the process of photosynthesis in detail, including the role of different parts of the plant and the gases involved.(ii) Explain how plants use the food they make through photosynthesis and where it is stored.",Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Long Answer Questions (QPG) 1,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Long Answer Questions (QPG),Discuss the different types of plant roots and their advantages and disadvantages.,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Long Answer Questions (QPG) 2,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Long Answer Questions (QPG),"Describe the characteristics of the different plant types: trees, shrubs, herbs, climbers, and creepers.",Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Long Answer Questions (QPG) 3,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Long Answer Questions (QPG),Explain the importance of leaves for plants and discuss the different parts of a leaf and their functions.,Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Long Answer Questions (QPG) 4,1
CBSE,Class 4,Science,Illustrative Science,Chapter 1 Plants The Producers,,,Long Answer Questions (QPG),"(i) Describe the various features of flowers, such as fragrance, time of bloom, and their role in reproduction.(ii)  Explain the concept of indeterminate growth in plants.",Not Available,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Science Class 4 Chapter 1 Plants The Producers Test Paper Generator Long Answer Questions (QPG) 5,1
