Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),3,Chapter 3. Decimals ,1,3
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),4,Chapter 4. Rational Numbers ,1,4
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),5,Chapter 5. Exponents ,1,5
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),6,Chapter 6. Sets,1,6
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),7,Chapter 7. Ratio and Proportion ,1,7
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),8,Chapter 8. Unitary Method ,1,8
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),9,Chapter 9. Percentage ,1,9
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),10,Chapter 10. Profit and Loss ,1,10
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),11,Chapter 11. Simple Interest ,1,11
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),12,"Chapter 12. Speed, Distance and Time",1,12
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),13,Chapter 13. Algebraic Expressions ,1,13
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),14,Chapter 14. Linear Equations ,1,14
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),15,Chapter 15. Inequalities ,1,15
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),16,Chapter 16. Fundamental Geometrical Concepts,1,16
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),17,Chapter 17. Lines and Angles ,1,17
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),18,Chapter 18. Properties of Triangles ,1,18
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),19,Chapter 19. Symmetry ,1,19
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),20,Chapter 20. Representing 3-D in 2-D ,1,20
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),21,Chapter 21. Congruence ,1,21
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),22,Chapter 22. Construction,1,22
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),23,Chapter 23. Mensuration ,1,23
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),24,Chapter 24. Data Handling ,1,24
ICSE/ISC,Class 7,Mathematics,Foundation Mathematics (2023-24),25,Chapter 25. Probability,1,25
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),1,Chapter 1. Rational Numbers,1,1
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),2,Chapter 2. Exponents and Powers,1,2
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),3,"Chapter 3. Squares and Square Roots, Cubes and Cube Roots",1,3
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),4,Chapter 4. Playing with Numbers,1,4
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),5,Chapter 5. Sets,1,5
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),6,Chapter 6. Percentage ,1,6
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),7,"Chapter 7. Profit & Loss, Discount & Tax ",1,7
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),8,Chapter 8. Simple Interest and Compound Interest ,1,8
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),9,Chapter 9. Ratio and Proportion ,1,9
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),10,Chapter 10. Direct and Inverse Variation ,1,10
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),11,Chapter 11. Time and Work,1,11
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),12,Chapter 12. Fundamental Concepts & Operations on Algebraic Expressions,1,12
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),13,Chapter 13. Algebraic Identities,1,13
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),14,Chapter 14. Factorization,1,14
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),15,Chapter 15. Linear Equations ,1,15
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),16,Chapter 16. Linear Inequations ,1,16
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),17,Chapter 17. Quadrilaterals,1,17
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),18,Chapter 18. Three-Dimensional Solids,1,18
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),19,Chapter 19. Construction of Quadrilaterals,1,19
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),20,Chapter 20. Symmetry,1,20
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),21,Chapter 21. Circles ,1,21
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),22,Chapter 22. Co-ordinate System & Linear Graphs,1,22
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),23,Chapter 23. Perimeter & Area of Plane Figures ,1,23
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),24,Chapter 24. Volume & Surface Area of Solids,1,24
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),25,Chapter 25. Statistics,1,25
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),26,Chapter 26. Graphical Representation of Statistical Data ,1,26
ICSE/ISC,Class 8,Mathematics,Foundation Mathematics (2023-24),27,Chapter 27. Probability ,1,27
