Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Position,Status
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Science,"Chapter 3 Light, Sound and Force",3,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Science,"Chapter 4 Air, Water and Weather",4,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Science,"Chapter 5 Sun, Moon and Stars",5,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Science,Chapter 6 The Earth,6,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Social Studies,Chapter 1 Occupations,1,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Social Studies,Chapter 2 People Who Help Us,2,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Social Studies,Chapter 3 Delhi : Capital City,3,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Social Studies,Chapter 4 Mumbai,4,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Social Studies,Chapter 5 Kolkata,5,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Social Studies,Chapter 6 Chennai,6,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Social Studies,Chapter 7 Discovery of Fire,7,1
CBSE,Class 3,Semester Books,Bloomsbury,Semester 2 : Social Studies,Chapter 8 The Story of Wheel,8,1
