Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),1, Chapter 1. The Earth – Our Home ,1,1
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),2, Chapter 2. How Our Earth Looks ,1,2
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),3, Chapter 3. Physical Divisions of India ,1,3
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),4, Chapter 4. The States of India ,1,4
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),5, Chapter 5. Our Food ,1,5
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),6, Chapter 6. Our Dresses ,1,6
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),7, Chapter 7. Our Festivals ,1,7
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),8, Chapter 8. Our Occupations ,1,8
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),9, Chapter 9. Means of Transport ,1,9
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),10, Chapter 10. Means of Communication ,1,10
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),11, Chapter 11. People Who Help Us ,1,11
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),12, Chapter 12. Local Bodies ,1,12
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),13, Chapter 13. Delhi ,1,13
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),14, Chapter 14. Mumbai ,1,14
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),15, Chapter 15. Chennai ,1,15
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),16, Chapter 16. Kolkata ,1,16
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),17, Chapter 17. The History of Man ,1,17
CBSE,Class 3,Social Studies,Social Studies for Juniors (2023-24),18, Chapter 18. The Invention of the Wheel,1,18
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),1, Chapter 1. Our Motherland,1,1
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),2, Chapter 2. The Northern Mountain Wall ,1,2
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),3, Chapter 3. The Northern Plains ,1,3
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),4, Chapter 4. The Western Desert of India ,1,4
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),5, Chapter 5. The Southern Plateaus ,1,5
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),6, Chapter 6. Life in the Coastal Regions ,1,6
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),7, Chapter 7. The Islands ,1,7
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),8, Chapter 8. The Climate of Our Country ,1,8
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),9, Chapter 9. Soils of India ,1,9
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),10, Chapter 10. Forests and Wildlife ,1,10
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),11, Chapter 11. Water Resources ,1,11
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),12, Chapter 12. Our Mineral Resources ,1,12
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),13, Chapter 13. Agriculture ,1,13
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),14, Chapter 14. Our Human Resources ,1,14
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),15, Chapter 15. Means of Transport ,1,15
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),16, Chapter 16. Means of Communication ,1,16
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),17, Chapter 17. Our Rich Heritage ,1,17
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),18, Chapter 18. Our Government ,1,18
CBSE,Class 4,Social Studies,Social Studies for Juniors (2023-24),19," Chapter 19. Our Goals, Rights and Duties",1,19
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),1, Chapter 1. Globe : A Model of the Earth ,1,1
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),2, Chapter 2. Maps : Our Guide ,1,2
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),3, Chapter 3. Weather and Climate ,1,3
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),4, Chapter 4. The Democratic Republic of Congo ,1,4
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),5, Chapter 5. Greenland : The Land of Ice and Snow ,1,5
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),6, Chapter 6. Saudi Arabia : The Land of Hot Sands ,1,6
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),7, Chapter 7. Temperate Grasslands : Prairies ,1,7
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),8, Chapter 8. Conquering Distances ,1,8
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),9, Chapter 9. Communication ,1,9
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),10, Chapter 10. The World of Growing Knowledge ,1,10
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),11, Chapter 11. Healthcare ,1,11
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),12, Chapter 12. The Age of Machines ,1,12
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),13, Chapter 13. Great People Never Die ,1,13
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),14, Chapter 14. The Birth of the United Nations ,1,14
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),15, Chapter 15. The Working of the UN ,1,15
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),16, Chapter 16. India and the United Nations ,1,16
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),17, Chapter 17. The Revolt of 1857 ,1,17
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),18, Chapter 18. The Beginning of The Freedom Struggle ,1,18
CBSE,Class 5,Social Studies,Social Studies for Juniors (2023-24),19, Chapter 19. India’s Struggle Till Independence,1,19
