Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,True or False (QPG),The water surface and the sky meet at a distant point,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home True or False (QPG) 8,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,True or False (QPG),Ferdinand Magellan was a Spanish sailor,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home True or False (QPG) 9,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,True or False (QPG),Atmosphere is made up of only two types of gases,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home True or False (QPG) 10,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),The Earth's atmosphere extends upwards for about __________ Km,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 1,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),The place where land and sea meet is called __________,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 2,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),Coastal areas are areas found along the __________,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 3,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),The sky looks blue because of ______________ scattering sunlight,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 4,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),Ferdinand Magellan started his journey with ______________ships and many sailors,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 5,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),______________ is an area of high flat land,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 6,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),"Astronauts brought back pictures of the Earth from __________, confirming its round shape",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 7,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),Coastal areas are regions where __________ and __________ meet,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 8,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),"The layer of air surrounding the Earth, known as the __________, is essential for all living beings",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 9,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Fill in the blank (QPG),People residing in areas where land and sea meet often live in regions known as __________,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Fill in the blank (QPG) 10,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),What is the Earth compared to in terms of its shape?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 1,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),"Is the Earth completely round, or does it have some variations in shape?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 2,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),What kind of journey did Ferdinand Magellan take?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 3,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),Where is water found on the Earth's surface?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 4,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),What are some examples of land features found in the Earth's land portion?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 5,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),What is the layer of air surrounding the Earth called?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 6,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),What is the Earth's atmosphere made up of?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 7,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),What is the meeting point of the sky and the Earth called?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 8,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),Do the Earth and the sky physically meet at the horizon?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 9,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Very Short Answer Questions (QPG),What percentage of the Earth's surface is land?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Very Short Answer Questions (QPG) 10,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),"Why do human beings, animals, and plants need air to live?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 1,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),What did the journey of Ferdinand Magellan reveal about the Earth's edges?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 2,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),How did astronauts later confirm the shape of the Earth?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 3,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),"What is the Earth slightly flattened at, and where does it bulge?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 4,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),"If you could sail around the Earth like Magellan, what would you bring with you?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 5,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),How high does the Earth's atmosphere extend?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 6,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),What does the sky look like from space?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 7,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),"When we stand on the coast and look towards the sea, what do we see?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 8,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),"Where did Magellan and his crew start their journey, and where did they end up?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 9,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Short Answer Questions (QPG),What does the sky look like from space?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Short Answer Questions (QPG) 10,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),Explain why the sky and Earth appear to meet at the horizon when viewed from a great distance,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 1,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),How did Magellan's journey impact the understanding of the Earth's shape?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 2,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),How do dust particles and water in the atmosphere contribute to the color of the sky?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 3,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),What are some fun activities you can do on the coast? List our any five,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 4,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),Why do many people choose to live on the coast?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 5,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),How do dust particles and water in the atmosphere contribute to the color of the sky?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 6,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),"Define the horizon and explain why the Earth and the sky, when observed from a distance, appear to meet",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 7,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),"If you could visit any coastal area in the world, where would you go and why?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 8,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),"Why is air important for all living things, including you?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 9,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 1 The Earth - Our Home,,Long Answer Questions (QPG),Can you think of other objects in nature that have a round shape? What are some everyday things that are shaped like a ball?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 1 The Earth - Our Home Long Answer Questions (QPG) 10,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 2 How Our Earth Looks,,Multiple Choice Question (QPG) Test Paper,What is the largest ocean in the world?,The Pacific Ocean,The Pacific Ocean,The Atlantic Ocean,The Indian Ocean,The Arctic Ocean,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 2 How Our Earth Looks Multiple Choice Question (QPG) Test Paper 1,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 2 How Our Earth Looks,,Multiple Choice Question (QPG) Test Paper,Which of the following is NOT a continent?,Greenland,Asia,Africa,Antarctica,Greenland,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 2 How Our Earth Looks Multiple Choice Question (QPG) Test Paper 2,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 2 How Our Earth Looks,,Multiple Choice Question (QPG) Test Paper,What can you use to see the details of a small country on a globe?,A magnifying glass,Your eyes,A magnifying glass,A book,A drawing,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 2 How Our Earth Looks Multiple Choice Question (QPG) Test Paper 3,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 2 How Our Earth Looks,,Multiple Choice Question (QPG) Test Paper,What shows the large areas of land on the Earth?,Continents,Oceans,Mountains,Continents,Rivers,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 2 How Our Earth Looks Multiple Choice Question (QPG) Test Paper 4,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 2 How Our Earth Looks,,Multiple Choice Question (QPG) Test Paper,What do we use to see the details of countries on Earth?,Map,Globe,Map,Stand,Book,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 2 How Our Earth Looks Multiple Choice Question (QPG) Test Paper 5,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 2 How Our Earth Looks,,Multiple Choice Question (QPG) Test Paper,How many oceans are there in the world?,5,3,5,7,10,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 2 How Our Earth Looks Multiple Choice Question (QPG) Test Paper 6,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 2 How Our Earth Looks,,Multiple Choice Question (QPG) Test Paper,How many continents are there on Earth?,7,5,7,9,11,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 2 How Our Earth Looks Multiple Choice Question (QPG) Test Paper 7,1
CBSE,Class 3,Integrated Subjects,Rosemary,Semester 1 : Social Studies,Chapter 2 How Our Earth Looks,,Multiple Choice Question (QPG) Test Paper,What is usually used to mount a globe?,Plastic stand,Wooden base,Metal rod,Plastic stand,Glass surface,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 3 Semester 1 : Social Studies Chapter 2 How Our Earth Looks Multiple Choice Question (QPG) Test Paper 8,1
